qryid;collection;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
3605;gov2;IDX_D;3;10;1;10;827;376;227;50410357;0;0;905
3622;gov2;IDX_D;3;10;2;10;23646;23288;14697;50410357;0;0;23850
3768;gov2;IDX_D;3;10;2;1;576;135;26;50410357;0;0;655
3910;gov2;IDX_D;3;10;4;0;856;212;34;50410357;0;0;935
3931;gov2;IDX_D;3;10;4;10;4741988;4741459;1793930;50410357;0;0;4743356
4257;gov2;IDX_D;3;10;1;2;330;131;51;50410357;0;0;424
4314;gov2;IDX_D;3;10;1;1;397;111;26;50410357;0;0;471
4411;gov2;IDX_D;3;10;3;10;1965471;1965160;414737;50410357;0;0;1968137
4415;gov2;IDX_D;3;10;2;3;45709;39884;105;50410357;0;0;47154
4448;gov2;IDX_D;3;10;3;2;71431;61904;17645;50410357;0;0;71943
4523;gov2;IDX_D;3;10;3;0;2217;260;24;50410357;0;0;2316
4572;gov2;IDX_D;3;10;1;5;866;288;120;50410357;0;0;948
4708;gov2;IDX_D;3;10;2;7;1656;1399;728;50410357;0;0;1733
4712;gov2;IDX_D;3;10;1;9;394;254;172;50410357;0;0;469
4720;gov2;IDX_D;3;10;3;10;9212;8911;3100;50410357;0;0;9525
4727;gov2;IDX_D;3;10;2;0;1017;187;39;50410357;0;0;1093
4740;gov2;IDX_D;3;10;1;2;400;128;45;50410357;0;0;474
4875;gov2;IDX_D;3;10;1;10;428;292;196;50410357;0;0;509
4956;gov2;IDX_D;3;10;2;10;671421;671185;330245;50410357;0;0;672466
4983;gov2;IDX_D;3;10;3;0;8507;2214;34;50410357;0;0;8621
5013;gov2;IDX_D;3;10;3;10;92935;92670;31239;50410357;0;0;111391
5017;gov2;IDX_D;3;10;2;10;29757;3702;1562;50410357;0;0;48482
5138;gov2;IDX_D;3;10;3;0;443;113;18;50410357;0;0;522
5258;gov2;IDX_D;3;10;4;0;1537;344;82;50410357;0;0;1615
5884;gov2;IDX_D;3;10;4;3;2159;876;264;50410357;0;0;2237
5927;gov2;IDX_D;3;10;8;0;2178;420;10;50410357;0;0;2263
5941;gov2;IDX_D;3;10;1;10;806;538;396;50410357;0;0;887
5971;gov2;IDX_D;3;10;7;0;5726;416;26;50410357;0;0;5805
6062;gov2;IDX_D;3;10;3;10;53392;53038;20620;50410357;0;0;53867
6161;gov2;IDX_D;3;10;1;2;808;133;44;50410357;0;0;899
6480;gov2;IDX_D;3;10;1;10;456;311;196;50410357;0;0;535
6785;gov2;IDX_D;3;10;2;10;971;711;373;50410357;0;0;1046
6811;gov2;IDX_D;3;10;3;0;722;214;40;50410357;0;0;797
7005;gov2;IDX_D;3;10;1;10;1060;625;418;50410357;0;0;1141
7078;gov2;IDX_D;3;10;2;0;34299;33825;17633;50410357;0;0;34567
7172;gov2;IDX_D;3;10;2;10;581765;581588;300935;50410357;0;0;583072
7188;gov2;IDX_D;3;10;2;10;23183;19945;6034;50410357;0;0;23377
7211;gov2;IDX_D;3;10;2;2;906;466;215;50410357;0;0;996
7450;gov2;IDX_D;3;10;6;0;9677;7572;1919;50410357;0;0;9801
7552;gov2;IDX_D;3;10;1;2;380;109;31;50410357;0;0;457
7635;gov2;IDX_D;3;10;1;10;462;411;347;50410357;0;0;542
7712;gov2;IDX_D;3;10;3;0;630;166;26;50410357;0;0;706
7956;gov2;IDX_D;3;10;1;1;214;74;26;50410357;0;0;294
8018;gov2;IDX_D;3;10;2;0;785;191;27;50410357;0;0;863
8847;gov2;IDX_D;3;10;1;2;243;102;51;50410357;0;0;317
8946;gov2;IDX_D;3;10;3;0;926;230;26;50410357;0;0;1004
8961;gov2;IDX_D;3;10;2;0;666;206;54;50410357;0;0;747
9061;gov2;IDX_D;3;10;2;10;133317;133056;77028;50410357;0;0;133819
9178;gov2;IDX_D;3;10;2;10;26160;25108;15192;50410357;0;0;26463
9275;gov2;IDX_D;3;10;1;1;561;123;26;50410357;0;0;651
9523;gov2;IDX_D;3;10;2;4;1088;267;81;50410357;0;0;1165
9527;gov2;IDX_D;3;10;2;2;1681;1038;512;50410357;0;0;1758
9535;gov2;IDX_D;3;10;2;10;3861;3596;2105;50410357;0;0;3944
9540;gov2;IDX_D;3;10;4;10;42201;41709;15359;50410357;0;0;42462
9726;gov2;IDX_D;3;10;1;10;602;416;267;50410357;0;0;690
9730;gov2;IDX_D;3;10;3;0;1637;254;27;50410357;0;0;1714
9839;gov2;IDX_D;3;10;2;0;529;153;39;50410357;0;0;608
9840;gov2;IDX_D;3;10;1;10;949;691;493;50410357;0;0;1027
9866;gov2;IDX_D;3;10;3;10;2499;1950;745;50410357;0;0;2576
9950;gov2;IDX_D;3;10;1;10;634;363;213;50410357;0;0;710
9957;gov2;IDX_D;3;10;1;10;1020;877;753;50410357;0;0;1101
9977;gov2;IDX_D;3;10;2;1;476;153;52;50410357;0;0;551
9991;gov2;IDX_D;3;10;7;0;2403;454;57;50410357;0;0;2480
10021;gov2;IDX_D;3;10;1;1;690;146;26;50410357;0;0;769
10063;gov2;IDX_D;3;10;2;2;1488;1186;608;50410357;0;0;1566
10139;gov2;IDX_D;3;10;2;6;544;297;146;50410357;0;0;618
10231;gov2;IDX_D;3;10;2;2;1386;284;46;50410357;0;0;1462
10395;gov2;IDX_D;3;10;1;1;353;101;26;50410357;0;0;427
10397;gov2;IDX_D;3;10;2;2;939;353;126;50410357;0;0;1015
10470;gov2;IDX_D;3;10;1;10;824;424;267;50410357;0;0;900
11060;gov2;IDX_D;3;10;2;10;121983;121856;74926;50410357;0;0;123706
11077;gov2;IDX_D;3;10;1;9;1277;277;153;50410357;0;0;1369
11155;gov2;IDX_D;3;10;2;0;701;202;34;50410357;0;0;779
11188;gov2;IDX_D;3;10;4;10;29029;28699;11150;50410357;0;0;29269
11242;gov2;IDX_D;3;10;2;2;1668;1039;525;50410357;0;0;1756
11245;gov2;IDX_D;3;10;1;3;788;201;70;50410357;0;0;867
11382;gov2;IDX_D;3;10;4;0;1901;266;35;50410357;0;0;1978
11432;gov2;IDX_D;3;10;2;1;2515;2120;1155;50410357;0;0;2594
11439;gov2;IDX_D;3;10;2;0;664;161;24;50410357;0;0;741
11476;gov2;IDX_D;3;10;1;10;769;506;363;50410357;0;0;847
11545;gov2;IDX_D;3;10;3;10;218778;218202;78171;50410357;0;0;219526
11809;gov2;IDX_D;3;10;2;0;3685;1685;42;50410357;0;0;3779
11848;gov2;IDX_D;3;10;1;4;664;222;91;50410357;0;0;739
12000;gov2;IDX_D;3;10;3;10;21033;19963;7062;50410357;0;0;21468
12146;gov2;IDX_D;3;10;2;10;42079;41627;24542;50410357;0;0;42388
12190;gov2;IDX_D;3;10;2;0;776;215;48;50410357;0;0;867
12254;gov2;IDX_D;3;10;5;0;1643;321;10;50410357;0;0;1722
12588;gov2;IDX_D;3;10;1;2;380;126;47;50410357;0;0;458
12644;gov2;IDX_D;3;10;3;1;11299;10612;3596;50410357;0;0;11571
12658;gov2;IDX_D;3;10;2;10;2888;2625;1618;50410357;0;0;2968
12732;gov2;IDX_D;3;10;2;9;22567;22422;12169;50410357;0;0;22729
12835;gov2;IDX_D;3;10;2;10;35681;35401;22516;50410357;0;0;36048
12876;gov2;IDX_D;3;10;1;3;461;164;71;50410357;0;0;542
13115;gov2;IDX_D;3;10;2;10;3182;2911;1804;50410357;0;0;3262
13236;gov2;IDX_D;3;10;3;10;2573543;2573216;784478;50410357;0;0;2574824
13289;gov2;IDX_D;3;10;2;0;340658;339939;749;50410357;0;0;340892
13293;gov2;IDX_D;3;10;1;10;939;473;268;50410357;0;0;1033
13345;gov2;IDX_D;3;10;1;10;808;514;348;50410357;0;0;885
13346;gov2;IDX_D;3;10;1;10;855;431;251;50410357;0;0;935
13369;gov2;IDX_D;3;10;2;1;752;415;179;50410357;0;0;836
13571;gov2;IDX_D;3;10;3;10;450707;450180;156555;50410357;0;0;452085
13798;gov2;IDX_D;3;10;4;0;18225;237;17;50410357;0;0;18367
13910;gov2;IDX_D;3;10;1;1;406;117;26;50410357;0;0;488
14059;gov2;IDX_D;3;10;2;7;1070;478;194;50410357;0;0;1146
14099;gov2;IDX_D;3;10;2;10;393048;392908;217884;50410357;0;0;395129
14124;gov2;IDX_D;3;10;2;7;8429;6299;963;50410357;0;0;8536
14488;gov2;IDX_D;3;10;3;0;1074;158;9;50410357;0;0;1153
14574;gov2;IDX_D;3;10;5;10;6842;6313;1995;50410357;0;0;6944
14593;gov2;IDX_D;3;10;2;10;2546651;2546511;1247031;50410357;0;0;2548079
14701;gov2;IDX_D;3;10;6;0;1635;259;21;50410357;0;0;1730
14824;gov2;IDX_D;3;10;3;0;883;294;62;50410357;0;0;963
15094;gov2;IDX_D;3;10;1;10;280278;280016;394;50410357;0;0;280484
15473;gov2;IDX_D;3;10;1;10;568;377;219;50410357;0;0;660
15515;gov2;IDX_D;3;10;2;0;832;312;94;50410357;0;0;910
15579;gov2;IDX_D;3;10;1;10;1659;302;174;50410357;0;0;38724
15586;gov2;IDX_D;3;10;1;1;30807;114;26;50410357;0;0;55551
15675;gov2;IDX_D;3;10;3;10;634075;609689;203011;50410357;0;0;637387
15682;gov2;IDX_D;3;10;4;1;42708;28698;91;50410357;0;0;42917
15760;gov2;IDX_D;3;10;2;0;541;145;20;50410357;0;0;637
15936;gov2;IDX_D;3;10;2;10;55965;55817;30641;50410357;0;0;56287
16238;gov2;IDX_D;3;10;3;0;910;277;70;50410357;0;0;999
16327;gov2;IDX_D;3;10;1;1;578;131;26;50410357;0;0;658
16386;gov2;IDX_D;3;10;2;6;4073;3516;1854;50410357;0;0;4151
16548;gov2;IDX_D;3;10;2;0;3908;3339;1801;50410357;0;0;3987
16649;gov2;IDX_D;3;10;1;10;1287;490;282;50410357;0;0;1363
16750;gov2;IDX_D;3;10;3;10;1742;1394;652;50410357;0;0;1822
16802;gov2;IDX_D;3;10;1;3;588;173;67;50410357;0;0;662
17031;gov2;IDX_D;3;10;1;1;240;81;26;50410357;0;0;312
17228;gov2;IDX_D;3;10;2;3;1431;739;356;50410357;0;0;1506
17249;gov2;IDX_D;3;10;1;10;717;334;199;50410357;0;0;794
17289;gov2;IDX_D;3;10;3;0;1522;186;16;50410357;0;0;1597
17297;gov2;IDX_D;3;10;2;0;912;452;198;50410357;0;0;989
17357;gov2;IDX_D;3;10;1;10;845;598;471;50410357;0;0;936
17409;gov2;IDX_D;3;10;1;3;383;143;63;50410357;0;0;457
17421;gov2;IDX_D;3;10;3;0;3987;3683;1411;50410357;0;0;4154
17466;gov2;IDX_D;3;10;1;10;1088;957;867;50410357;0;0;1169
17468;gov2;IDX_D;3;10;2;10;12418;11759;6476;50410357;0;0;12542
17469;gov2;IDX_D;3;10;2;10;1387;983;544;50410357;0;0;1465
17533;gov2;IDX_D;3;10;1;10;679226;679186;369549;50410357;0;0;681939
17538;gov2;IDX_D;3;10;3;0;23476;14439;308;50410357;0;0;23643
17554;gov2;IDX_D;3;10;1;10;5273;4995;3950;50410357;0;0;5431
17632;gov2;IDX_D;3;10;1;10;627;366;241;50410357;0;0;702
17730;gov2;IDX_D;3;10;3;0;5438;4385;1640;50410357;0;0;5543
17906;gov2;IDX_D;3;10;1;1;737;154;26;50410357;0;0;816
17939;gov2;IDX_D;3;10;1;4;436;179;92;50410357;0;0;512
17958;gov2;IDX_D;3;10;2;0;916;176;8;50410357;0;0;992
18263;gov2;IDX_D;3;10;2;10;2071;1818;1083;50410357;0;0;2148
18301;gov2;IDX_D;3;10;1;10;1860;1721;1633;50410357;0;0;1954
18470;gov2;IDX_D;3;10;4;2;964;330;88;50410357;0;0;1041
18527;gov2;IDX_D;3;10;1;10;722;467;341;50410357;0;0;798
18546;gov2;IDX_D;3;10;1;2;384;134;49;50410357;0;0;465
18790;gov2;IDX_D;3;10;3;0;709;278;80;50410357;0;0;789
18847;gov2;IDX_D;3;10;1;10;651;402;279;50410357;0;0;724
18985;gov2;IDX_D;3;10;1;1;950;171;26;50410357;0;0;1023
19211;gov2;IDX_D;3;10;1;10;818;447;292;50410357;0;0;892
19215;gov2;IDX_D;3;10;4;0;2411;1654;573;50410357;0;0;2493
19296;gov2;IDX_D;3;10;1;10;621;397;284;50410357;0;0;695
19406;gov2;IDX_D;3;10;1;10;47146;47104;38113;50410357;0;0;47609
19557;gov2;IDX_D;3;10;2;10;3606;3024;1727;50410357;0;0;3695
19560;gov2;IDX_D;3;10;1;10;682;430;315;50410357;0;0;759
19662;gov2;IDX_D;3;10;2;0;652;139;11;50410357;0;0;726
19663;gov2;IDX_D;3;10;3;0;2753;422;16;50410357;0;0;2830
19703;gov2;IDX_D;3;10;1;10;589;340;211;50410357;0;0;664
19708;gov2;IDX_D;3;10;2;10;9597;9342;5432;50410357;0;0;9699
19842;gov2;IDX_D;3;10;3;0;1098;235;19;50410357;0;0;1176
19871;gov2;IDX_D;3;10;5;0;2952;790;179;50410357;0;0;3035
20039;gov2;IDX_D;3;10;2;0;877;312;107;50410357;0;0;958
20108;gov2;IDX_D;3;10;1;4;425;179;98;50410357;0;0;500
20137;gov2;IDX_D;3;10;5;10;3668;2864;995;50410357;0;0;3748
20184;gov2;IDX_D;3;10;3;10;1110803;1110505;392297;50410357;0;0;1113562
20274;gov2;IDX_D;3;10;1;1;9616;2748;26;50410357;0;0;10992
20416;gov2;IDX_D;3;10;2;1;11042;5363;61;50410357;0;0;12459
20585;gov2;IDX_D;3;10;2;10;28273;21546;595;50410357;0;0;28439
20765;gov2;IDX_D;3;10;3;0;24370;24048;9143;50410357;0;0;24743
21294;gov2;IDX_D;3;10;3;0;1060;249;38;50410357;0;0;1144
21466;gov2;IDX_D;3;10;2;2;1208;734;327;50410357;0;0;1288
21600;gov2;IDX_D;3;10;2;3;2526;1881;969;50410357;0;0;2605
21652;gov2;IDX_D;3;10;3;0;1233;428;108;50410357;0;0;1310
21774;gov2;IDX_D;3;10;1;10;801;546;420;50410357;0;0;884
21813;gov2;IDX_D;3;10;2;0;1349;742;358;50410357;0;0;1425
21855;gov2;IDX_D;3;10;2;2;3369;3104;1775;50410357;0;0;3447
22267;gov2;IDX_D;3;10;2;0;846;331;129;50410357;0;0;921
22352;gov2;IDX_D;3;10;2;10;32245;31951;17516;50410357;0;0;32481
22360;gov2;IDX_D;3;10;2;2;626;173;48;50410357;0;0;707
22426;gov2;IDX_D;3;10;3;0;1042;635;204;50410357;0;0;1121
22470;gov2;IDX_D;3;10;2;0;408;90;18;50410357;0;0;481
22502;gov2;IDX_D;3;10;1;8;680;271;138;50410357;0;0;756
22536;gov2;IDX_D;3;10;2;0;547;211;84;50410357;0;0;621
22547;gov2;IDX_D;3;10;3;0;861;214;32;50410357;0;0;936
22768;gov2;IDX_D;3;10;1;10;826;407;258;50410357;0;0;901
22793;gov2;IDX_D;3;10;2;10;2586;2192;1231;50410357;0;0;2664
22961;gov2;IDX_D;3;10;1;2;388;124;46;50410357;0;0;463
23026;gov2;IDX_D;3;10;2;0;1876;1669;925;50410357;0;0;1952
23167;gov2;IDX_D;3;10;3;10;13303;12749;4864;50410357;0;0;13523
23178;gov2;IDX_D;3;10;3;0;1092;281;26;50410357;0;0;1169
23410;gov2;IDX_D;3;10;2;4;6599;6284;3366;50410357;0;0;6683
23452;gov2;IDX_D;3;10;4;10;59331;58756;24857;50410357;0;0;59692
23471;gov2;IDX_D;3;10;2;7;1633;1185;586;50410357;0;0;1730
23478;gov2;IDX_D;3;10;4;0;1110;213;44;50410357;0;0;1186
23521;gov2;IDX_D;3;10;2;10;2729;2316;1294;50410357;0;0;2810
23549;gov2;IDX_D;3;10;2;10;342330;342188;188564;50410357;0;0;344157
23643;gov2;IDX_D;3;10;3;10;120379;117929;47530;50410357;0;0;120925
23728;gov2;IDX_D;3;10;2;0;1828;567;247;50410357;0;0;1923
23811;gov2;IDX_D;3;10;2;10;3505;3179;1573;50410357;0;0;3583
24280;gov2;IDX_D;3;10;2;0;1684;487;140;50410357;0;0;1764
24372;gov2;IDX_D;3;10;2;10;56402;56261;38584;50410357;0;0;56880
24525;gov2;IDX_D;3;10;3;10;10088;9536;4286;50410357;0;0;10305
24549;gov2;IDX_D;3;10;2;5;8462;8182;4327;50410357;0;0;8566
24608;gov2;IDX_D;3;10;4;10;598479;597918;230449;50410357;0;0;599445
24613;gov2;IDX_D;3;10;4;1;10198;4636;925;50410357;0;0;10315
24656;gov2;IDX_D;3;10;3;10;2002179;2001855;691742;50410357;0;0;2003624
24664;gov2;IDX_D;3;10;3;1;205121;204602;239;50410357;0;0;206607
24791;gov2;IDX_D;3;10;5;10;661405;660413;196266;50410357;0;0;661948
24796;gov2;IDX_D;3;10;2;7;1693;1061;499;50410357;0;0;1789
24855;gov2;IDX_D;3;10;1;4;475;185;84;50410357;0;0;550
24988;gov2;IDX_D;3;10;1;10;799;645;481;50410357;0;0;875
25013;gov2;IDX_D;3;10;2;10;4244;4006;2217;50410357;0;0;4326
25042;gov2;IDX_D;3;10;1;10;623;357;224;50410357;0;0;697
25137;gov2;IDX_D;3;10;2;0;811;187;18;50410357;0;0;885
25177;gov2;IDX_D;3;10;2;0;1647;1074;523;50410357;0;0;1723
25538;gov2;IDX_D;3;10;2;1;2883;2359;1217;50410357;0;0;2961
25677;gov2;IDX_D;3;10;2;0;662;151;18;50410357;0;0;741
26003;gov2;IDX_D;3;10;5;0;2049;650;147;50410357;0;0;2126
26274;gov2;IDX_D;3;10;2;0;1585;1237;653;50410357;0;0;1663
26310;gov2;IDX_D;3;10;4;10;318902;318202;108567;50410357;0;0;320664
26383;gov2;IDX_D;3;10;1;10;1700;495;262;50410357;0;0;1795
26612;gov2;IDX_D;3;10;2;10;19735;19193;9423;50410357;0;0;19857
26693;gov2;IDX_D;3;10;1;1;224;73;26;50410357;0;0;300
26770;gov2;IDX_D;3;10;1;10;2813;2671;2335;50410357;0;0;2921
27045;gov2;IDX_D;3;10;1;10;705;438;316;50410357;0;0;778
27240;gov2;IDX_D;3;10;1;5;450;201;113;50410357;0;0;524
27258;gov2;IDX_D;3;10;2;1;1387;824;417;50410357;0;0;1464
27303;gov2;IDX_D;3;10;3;10;11494;11135;4067;50410357;0;0;11807
27431;gov2;IDX_D;3;10;2;10;4079;3529;1846;50410357;0;0;4160
27531;gov2;IDX_D;3;10;1;6;492;224;130;50410357;0;0;566
27588;gov2;IDX_D;3;10;1;10;9559;9300;7978;50410357;0;0;9770
27608;gov2;IDX_D;3;10;3;10;18507;18128;7735;50410357;0;0;18840
27621;gov2;IDX_D;3;10;1;10;593;428;329;50410357;0;0;673
27743;gov2;IDX_D;3;10;1;10;577;301;190;50410357;0;0;651
27828;gov2;IDX_D;3;10;3;10;5278;4778;2120;50410357;0;0;5409
27861;gov2;IDX_D;3;10;3;10;164533;164237;60311;50410357;0;0;165530
27891;gov2;IDX_D;3;10;3;6;9985;6996;1323;50410357;0;0;10116
27933;gov2;IDX_D;3;10;3;0;1073;215;19;50410357;0;0;1151
27995;gov2;IDX_D;3;10;1;1;751;151;26;50410357;0;0;832
28098;gov2;IDX_D;3;10;2;10;329478;329350;177161;50410357;0;0;330108
28132;gov2;IDX_D;3;10;2;0;3740;246;20;50410357;0;0;3837
28249;gov2;IDX_D;3;10;2;0;574;208;51;50410357;0;0;651
28325;gov2;IDX_D;3;10;3;6;3582;2552;792;50410357;0;0;3691
28380;gov2;IDX_D;3;10;2;10;39214;38953;21959;50410357;0;0;39500
28399;gov2;IDX_D;3;10;1;10;1526;1226;969;50410357;0;0;1620
28550;gov2;IDX_D;3;10;2;7;711;554;274;50410357;0;0;790
28633;gov2;IDX_D;3;10;2;0;544;205;68;50410357;0;0;621
28675;gov2;IDX_D;3;10;2;1;357;103;26;50410357;0;0;430
28742;gov2;IDX_D;3;10;1;10;791;536;412;50410357;0;0;868
28929;gov2;IDX_D;3;10;7;0;12231;10225;2338;50410357;0;0;12374
28982;gov2;IDX_D;3;10;2;8;1004;602;305;50410357;0;0;1081
29005;gov2;IDX_D;3;10;3;1;1796;295;52;50410357;0;0;1872
29051;gov2;IDX_D;3;10;2;10;932;671;364;50410357;0;0;1010
29241;gov2;IDX_D;3;10;1;10;1460;1326;1179;50410357;0;0;1549
29414;gov2;IDX_D;3;10;2;6;13446;12973;6514;50410357;0;0;13557
29589;gov2;IDX_D;3;10;1;3;252;101;45;50410357;0;0;326
29767;gov2;IDX_D;3;10;3;2;838;241;50;50410357;0;0;912
29868;gov2;IDX_D;3;10;2;5;1501;1037;534;50410357;0;0;1579
29880;gov2;IDX_D;3;10;2;2;995;319;114;50410357;0;0;1070
30067;gov2;IDX_D;3;10;5;0;2211;1553;487;50410357;0;0;2289
30085;gov2;IDX_D;3;10;1;2;544;151;48;50410357;0;0;619
30123;gov2;IDX_D;3;10;3;10;32531;31985;12323;50410357;0;0;32955
30518;gov2;IDX_D;3;10;2;10;3635;3451;2029;50410357;0;0;3720
30549;gov2;IDX_D;3;10;3;10;2230955;2230625;827121;50410357;0;0;2232214
30585;gov2;IDX_D;3;10;3;10;392485;392064;36507;50410357;0;0;394293
30665;gov2;IDX_D;3;10;2;10;5168;3881;1963;50410357;0;0;5264
30730;gov2;IDX_D;3;10;2;10;334355;334204;178498;50410357;0;0;335024
30818;gov2;IDX_D;3;10;1;10;7278;6254;3359;50410357;0;0;7429
30896;gov2;IDX_D;3;10;1;10;1107;660;482;50410357;0;0;1191
31146;gov2;IDX_D;3;10;6;0;3355;288;18;50410357;0;0;3432
31201;gov2;IDX_D;3;10;2;10;97132;96812;56062;50410357;0;0;97636
31231;gov2;IDX_D;3;10;1;1;1127;171;26;50410357;0;0;1221
31248;gov2;IDX_D;3;10;1;10;1118;971;746;50410357;0;0;1208
31287;gov2;IDX_D;3;10;2;10;33323;33017;20347;50410357;0;0;33689
31693;gov2;IDX_D;3;10;3;0;1199;419;100;50410357;0;0;1288
31836;gov2;IDX_D;3;10;5;0;3483;1995;596;50410357;0;0;3562
31915;gov2;IDX_D;3;10;4;0;874;221;42;50410357;0;0;956
32068;gov2;IDX_D;3;10;2;10;773;502;280;50410357;0;0;850
32220;gov2;IDX_D;3;10;3;0;1422;395;97;50410357;0;0;1499
32252;gov2;IDX_D;3;10;3;10;25030;24697;9844;50410357;0;0;25473
32263;gov2;IDX_D;3;10;2;10;20579;20038;11602;50410357;0;0;20736
32358;gov2;IDX_D;3;10;3;4;839;303;79;50410357;0;0;917
32548;gov2;IDX_D;3;10;3;10;1341909;1341609;454202;50410357;0;0;1344804
32594;gov2;IDX_D;3;10;3;10;276979;268724;73950;50410357;0;0;278304
32654;gov2;IDX_D;3;10;2;1;11805;8786;144;50410357;0;0;11925
32827;gov2;IDX_D;3;10;2;0;559;157;33;50410357;0;0;638
32837;gov2;IDX_D;3;10;4;0;1420;331;38;50410357;0;0;1498
33026;gov2;IDX_D;3;10;1;3;622;201;73;50410357;0;0;699
33032;gov2;IDX_D;3;10;2;0;668;315;114;50410357;0;0;742
33069;gov2;IDX_D;3;10;6;0;1734;236;7;50410357;0;0;1811
33164;gov2;IDX_D;3;10;1;10;988;854;636;50410357;0;0;1068
33177;gov2;IDX_D;3;10;3;10;12552;12272;4853;50410357;0;0;12705
33249;gov2;IDX_D;3;10;1;1;595;148;26;50410357;0;0;674
33471;gov2;IDX_D;3;10;3;10;21152;20669;7327;50410357;0;0;21560
33571;gov2;IDX_D;3;10;1;4;940;201;69;50410357;0;0;1019
33751;gov2;IDX_D;3;10;1;6;475;213;115;50410357;0;0;551
33796;gov2;IDX_D;3;10;1;1;359;96;26;50410357;0;0;431
33810;gov2;IDX_D;3;10;1;1;367;104;26;50410357;0;0;439
33862;gov2;IDX_D;3;10;3;0;703;278;68;50410357;0;0;783
34109;gov2;IDX_D;3;10;2;0;2072;800;319;50410357;0;0;2151
34123;gov2;IDX_D;3;10;2;1;1277;954;531;50410357;0;0;1352
34136;gov2;IDX_D;3;10;2;3;1158;643;309;50410357;0;0;1233
34144;gov2;IDX_D;3;10;1;10;849;457;303;50410357;0;0;924
34245;gov2;IDX_D;3;10;3;10;3893;3562;1671;50410357;0;0;4004
34980;gov2;IDX_D;3;10;1;1;681;144;26;50410357;0;0;757
35019;gov2;IDX_D;3;10;1;10;861;814;724;50410357;0;0;940
35082;gov2;IDX_D;3;10;2;10;6274;6134;3991;50410357;0;0;6379
35105;gov2;IDX_D;3;10;1;10;591;449;354;50410357;0;0;667
35255;gov2;IDX_D;3;10;1;1;371;102;26;50410357;0;0;443
35283;gov2;IDX_D;3;10;1;10;769;371;227;50410357;0;0;846
35961;gov2;IDX_D;3;10;2;10;5978;5663;3046;50410357;0;0;6057
36139;gov2;IDX_D;3;10;2;10;10145;9997;6348;50410357;0;0;10262
36317;gov2;IDX_D;3;10;2;0;1168;231;16;50410357;0;0;1244
36421;gov2;IDX_D;3;10;2;4;1235;552;245;50410357;0;0;1311
36459;gov2;IDX_D;3;10;2;1;2171;1710;913;50410357;0;0;2254
36729;gov2;IDX_D;3;10;1;10;561;422;347;50410357;0;0;636
36770;gov2;IDX_D;3;10;1;2;551;140;41;50410357;0;0;625
36858;gov2;IDX_D;3;10;1;1;525;124;26;50410357;0;0;598
37017;gov2;IDX_D;3;10;2;2;1183;338;102;50410357;0;0;1260
37099;gov2;IDX_D;3;10;2;0;675;155;30;50410357;0;0;750
37237;gov2;IDX_D;3;10;1;10;448;204;119;50410357;0;0;522
37290;gov2;IDX_D;3;10;1;10;751;368;226;50410357;0;0;825
