7078;gov2;IDX_SAWIT2;0;10;5;10;2326264;2326223;483750;0;0;0;2329953
7172;gov2;IDX_SAWIT2;0;10;2;10;1045246;1045214;363065;0;0;0;1048245
7188;gov2;IDX_SAWIT2;0;10;4;10;844622;844581;209080;0;0;0;845393
7211;gov2;IDX_SAWIT2;0;10;4;10;1096673;1096634;273934;0;0;0;1099611
7450;gov2;IDX_SAWIT2;0;10;8;10;2078325;2078277;346686;0;0;0;2082002
7552;gov2;IDX_SAWIT2;0;10;3;10;128273;128238;37838;0;0;0;129033
7635;gov2;IDX_SAWIT2;0;10;1;10;1811;1783;721;0;0;0;2399
7712;gov2;IDX_SAWIT2;0;10;5;10;94546;94519;19429;0;0;0;95265
7956;gov2;IDX_SAWIT2;0;10;2;10;96371;96338;35245;0;0;0;97141
8018;gov2;IDX_SAWIT2;0;10;6;10;374446;374402;72024;0;0;0;375167
8847;gov2;IDX_SAWIT2;0;10;2;10;171194;171162;61620;0;0;0;171977
8946;gov2;IDX_SAWIT2;0;10;6;10;520015;519971;117584;0;0;0;520770
8961;gov2;IDX_SAWIT2;0;10;5;10;44776;44733;10098;0;0;0;45558
9061;gov2;IDX_SAWIT2;0;10;3;10;1330133;1330099;375930;0;0;0;1333244
9178;gov2;IDX_SAWIT2;0;10;4;10;958647;958610;237306;0;0;0;959422
9275;gov2;IDX_SAWIT2;0;10;4;10;613392;613355;152730;0;0;0;614117
9523;gov2;IDX_SAWIT2;0;10;5;10;6753267;6753227;1510755;0;0;0;6754036
9527;gov2;IDX_SAWIT2;0;10;6;10;1846796;1846755;309631;0;0;0;1847568
9535;gov2;IDX_SAWIT2;0;10;3;10;820414;820379;234341;0;0;0;821099
9540;gov2;IDX_SAWIT2;0;10;4;10;430386;430348;118084;0;0;0;437327
9726;gov2;IDX_SAWIT2;0;10;2;10;271651;271624;97049;0;0;0;272171
9730;gov2;IDX_SAWIT2;0;10;7;10;2854700;2854666;515237;0;0;0;2858824
9839;gov2;IDX_SAWIT2;0;10;4;10;2533102;2533072;646047;0;0;0;2577003
9840;gov2;IDX_SAWIT2;0;10;3;10;1065942;1065895;295122;0;0;0;1068736
9866;gov2;IDX_SAWIT2;0;10;4;10;178441;178404;44805;0;0;0;179217
9950;gov2;IDX_SAWIT2;0;10;3;10;115440;115406;34291;0;0;0;116180
