70;gov2;INVIDX;10;2;10;3286;3240;0;0;0;0;128063545
211;gov2;INVIDX;10;3;10;13403;13381;0;0;0;0;13995
257;gov2;INVIDX;10;2;10;52;31;0;0;0;0;645
259;gov2;INVIDX;10;3;10;6318;6296;0;0;0;0;6893
450;gov2;INVIDX;10;2;10;5468;5449;0;0;0;0;6045
527;gov2;INVIDX;10;2;10;3116;3096;0;0;0;0;3717
591;gov2;INVIDX;10;3;10;1854;1831;0;0;0;0;2429
626;gov2;INVIDX;10;2;10;22246;22227;0;0;0;0;22853
717;gov2;INVIDX;10;1;10;25531;25509;0;0;0;0;26187
736;gov2;INVIDX;10;4;10;162606;162575;0;0;0;0;163229
775;gov2;INVIDX;10;8;10;69832;69782;0;0;0;0;70446
892;gov2;INVIDX;10;4;10;117548;117515;0;0;0;0;118193
966;gov2;INVIDX;10;2;10;2250;2219;0;0;0;0;2811
1113;gov2;INVIDX;10;2;10;2767;2749;0;0;0;0;3274
1131;gov2;INVIDX;10;3;10;79187;79165;0;0;0;0;79820
1180;gov2;INVIDX;10;7;10;45877;45837;0;0;0;0;46493
1209;gov2;INVIDX;10;6;10;14245;14209;0;0;0;0;14850
1235;gov2;INVIDX;10;1;5;27;10;0;0;0;0;620
1243;gov2;INVIDX;10;2;10;908;888;0;0;0;0;1497
1248;gov2;INVIDX;10;4;10;17008;16983;0;0;0;0;17599
1253;gov2;INVIDX;10;1;10;32740;32723;0;0;0;0;33381
1264;gov2;INVIDX;10;3;10;26459;26425;0;0;0;0;27073
1286;gov2;INVIDX;10;5;10;15345;15318;0;0;0;0;15901
1412;gov2;INVIDX;10;2;10;6582;6561;0;0;0;0;7186
1468;gov2;INVIDX;10;3;10;52806;52783;0;0;0;0;53385
1550;gov2;INVIDX;10;1;10;1547;1528;0;0;0;0;2136
1551;gov2;INVIDX;10;1;10;19202;19185;0;0;0;0;19834
1613;gov2;INVIDX;10;2;10;22595;22572;0;0;0;0;23186
1661;gov2;INVIDX;10;2;10;7553;7533;0;0;0;0;8153
1796;gov2;INVIDX;10;2;10;1695;1675;0;0;0;0;2289
1847;gov2;INVIDX;10;5;10;11506;11477;0;0;0;0;12034
1903;gov2;INVIDX;10;5;10;36220;36191;0;0;0;0;36825
1969;gov2;INVIDX;10;2;10;5087;5067;0;0;0;0;5635
2118;gov2;INVIDX;10;4;10;162356;162334;0;0;0;0;162996
2146;gov2;INVIDX;10;2;10;4510;4472;0;0;0;0;5145
2217;gov2;INVIDX;10;3;10;20058;20034;0;0;0;0;20666
2271;gov2;INVIDX;10;2;10;426147;426126;0;0;0;0;426846
2321;gov2;INVIDX;10;4;10;218940;218899;0;0;0;0;219627
2343;gov2;INVIDX;10;6;10;54307;54258;0;0;0;0;54992
2348;gov2;INVIDX;10;3;10;16645;16615;0;0;0;0;17271
2383;gov2;INVIDX;10;3;10;2022;1998;0;0;0;0;2637
2388;gov2;INVIDX;10;3;10;7732;7710;0;0;0;0;8346
2449;gov2;INVIDX;10;3;10;218781;218761;0;0;0;0;219476
2550;gov2;INVIDX;10;4;10;11836;11795;0;0;0;0;12437
2568;gov2;INVIDX;10;5;10;32631;32603;0;0;0;0;33251
2602;gov2;INVIDX;10;3;10;8537;8512;0;0;0;0;9137
2669;gov2;INVIDX;10;3;10;19731;19710;0;0;0;0;20312
2761;gov2;INVIDX;10;2;10;187;168;0;0;0;0;755
2825;gov2;INVIDX;10;2;10;21305;21288;0;0;0;0;21875
2826;gov2;INVIDX;10;1;10;6326;6310;0;0;0;0;6896
2828;gov2;INVIDX;10;3;10;23997;23977;0;0;0;0;24578
3064;gov2;INVIDX;10;1;10;49;33;0;0;0;0;618
3068;gov2;INVIDX;10;1;10;211;196;0;0;0;0;772
3091;gov2;INVIDX;10;5;10;7217;7191;0;0;0;0;7788
3161;gov2;INVIDX;10;1;10;727;712;0;0;0;0;1292
3234;gov2;INVIDX;10;4;10;6426;6404;0;0;0;0;6993
3281;gov2;INVIDX;10;3;10;12056;12035;0;0;0;0;12627
3398;gov2;INVIDX;10;1;10;491161;491146;0;0;0;0;491818
3421;gov2;INVIDX;10;5;10;19464;19418;0;0;0;0;20063
3443;gov2;INVIDX;10;6;10;24782;24751;0;0;0;0;25430
3628;gov2;INVIDX;10;3;10;23458;23432;0;0;0;0;24045
3764;gov2;INVIDX;10;1;10;999;982;0;0;0;0;1575
3828;gov2;INVIDX;10;2;10;466;448;0;0;0;0;1038
3845;gov2;INVIDX;10;2;10;36751;36733;0;0;0;0;37344
3895;gov2;INVIDX;10;3;10;7441;7415;0;0;0;0;7986
3942;gov2;INVIDX;10;3;10;10843;10822;0;0;0;0;11415
3950;gov2;INVIDX;10;5;10;31872;31846;0;0;0;0;32456
3972;gov2;INVIDX;10;2;10;1309;1291;0;0;0;0;1887
4001;gov2;INVIDX;10;5;10;7767;7741;0;0;0;0;8337
4151;gov2;INVIDX;10;2;10;3741;3722;0;0;0;0;4320
4153;gov2;INVIDX;10;3;10;8365;8345;0;0;0;0;8935
4172;gov2;INVIDX;10;2;10;102515;102496;0;0;0;0;103167
4212;gov2;INVIDX;10;2;10;1186;1150;0;0;0;0;1783
4234;gov2;INVIDX;10;3;10;29815;29794;0;0;0;0;30401
4290;gov2;INVIDX;10;1;10;399;383;0;0;0;0;975
4379;gov2;INVIDX;10;4;10;57056;57032;0;0;0;0;57676
4521;gov2;INVIDX;10;3;10;8947;8917;0;0;0;0;9513
4526;gov2;INVIDX;10;2;10;1260;1241;0;0;0;0;1822
