qryid;collection;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
70;trec8;IDX_DR;0;10;2;10;8389;8338;1931;0;0;0;1657536
211;trec8;IDX_DR;0;10;3;10;17706;17682;4332;0;0;0;18080
257;trec8;IDX_DR;0;10;0;0;32;4;1;0;0;0;233
259;trec8;IDX_DR;0;10;3;10;4798;4780;1514;0;0;0;5054
450;trec8;IDX_DR;0;10;2;10;4502;1347;370;0;0;0;4950
527;trec8;IDX_DR;0;10;2;10;1437;1384;418;0;0;0;1952
591;trec8;IDX_DR;0;10;2;10;3505;3479;1103;0;0;0;3864
626;trec8;IDX_DR;0;10;2;10;4750;4735;1821;0;0;0;5121
717;trec8;IDX_DR;0;10;1;10;1356;1337;467;0;0;0;1642
736;trec8;IDX_DR;0;10;4;10;25130;25110;6072;0;0;0;25623
775;trec8;IDX_DR;0;10;8;10;112466;112411;18450;0;0;0;112977
892;trec8;IDX_DR;0;10;4;10;71696;71668;16944;0;0;0;72214
966;trec8;IDX_DR;0;10;2;10;5240;5209;1148;0;0;0;5787
1113;trec8;IDX_DR;0;10;2;10;1548;1529;365;0;0;0;2077
1131;trec8;IDX_DR;0;10;3;10;25379;25355;6111;0;0;0;25730
1180;trec8;IDX_DR;0;10;6;10;34257;34216;6810;0;0;0;34887
1209;trec8;IDX_DR;0;10;6;10;17200;17146;3680;0;0;0;17878
1235;trec8;IDX_DR;0;10;0;0;56;4;1;0;0;0;465
1243;trec8;IDX_DR;0;10;2;10;4193;4159;1042;0;0;0;4618
1248;trec8;IDX_DR;0;10;4;10;7402;7356;1816;0;0;0;7739
1253;trec8;IDX_DR;0;10;1;10;869;855;300;0;0;0;1344
1264;trec8;IDX_DR;0;10;3;10;19972;19956;5780;0;0;0;20622
1286;trec8;IDX_DR;0;10;5;10;24661;24619;4885;0;0;0;24980
1412;trec8;IDX_DR;0;10;2;10;11162;11116;3798;0;0;0;11588
1468;trec8;IDX_DR;0;10;3;10;74152;74110;20161;0;0;0;74694
1550;trec8;IDX_DR;0;10;1;10;680;656;162;0;0;0;1126
1551;trec8;IDX_DR;0;10;1;10;7758;7744;3223;0;0;0;8151
1613;trec8;IDX_DR;0;10;2;10;13628;13606;4598;0;0;0;14190
1661;trec8;IDX_DR;0;10;2;10;12243;12198;3918;0;0;0;12763
1796;trec8;IDX_DR;0;10;2;10;9389;9361;4143;0;0;0;9906
1847;trec8;IDX_DR;0;10;5;10;19007;18941;4440;0;0;0;19487
1903;trec8;IDX_DR;0;10;5;10;68155;68089;14577;0;0;0;68720
1969;trec8;IDX_DR;0;10;1;10;884;834;246;0;0;0;1298
2118;trec8;IDX_DR;0;10;2;10;23993;23944;8145;0;0;0;24642
2146;trec8;IDX_DR;0;10;2;10;3721;3694;1181;0;0;0;4207
2217;trec8;IDX_DR;0;10;3;10;16961;16943;4635;0;0;0;17486
2271;trec8;IDX_DR;0;10;2;10;46837;46790;14455;0;0;0;47440
2321;trec8;IDX_DR;0;10;4;10;23322;23272;5617;0;0;0;24024
2343;trec8;IDX_DR;0;10;6;10;31154;31098;5835;0;0;0;31752
2348;trec8;IDX_DR;0;10;3;10;13439;13395;3663;0;0;0;13897
2383;trec8;IDX_DR;0;10;3;10;2511;2483;634;0;0;0;2949
2388;trec8;IDX_DR;0;10;3;10;6627;6602;1583;0;0;0;7041
2449;trec8;IDX_DR;0;10;3;10;93115;93095;22888;0;0;0;93581
2550;trec8;IDX_DR;0;10;4;10;34316;34280;8443;0;0;0;34880
2568;trec8;IDX_DR;0;10;5;10;54359;54307;11992;0;0;0;54842
2602;trec8;IDX_DR;0;10;3;10;20783;20759;5835;0;0;0;21384
2669;trec8;IDX_DR;0;10;3;10;14953;14928;3867;0;0;0;15397
2761;trec8;IDX_DR;0;10;2;10;1017;982;222;0;0;0;1293
2825;trec8;IDX_DR;0;10;2;10;15810;15795;5285;0;0;0;16243
2826;trec8;IDX_DR;0;10;1;10;1260;1221;266;0;0;0;1714
2828;trec8;IDX_DR;0;10;3;10;45855;45837;12743;0;0;0;46367
3064;trec8;IDX_DR;0;10;1;1;187;163;21;0;0;0;590
3068;trec8;IDX_DR;0;10;0;0;57;7;1;0;0;0;290
3091;trec8;IDX_DR;0;10;5;10;17335;17310;4436;0;0;0;17736
3161;trec8;IDX_DR;0;10;0;0;53;3;1;0;0;0;522
3234;trec8;IDX_DR;0;10;4;10;23201;23170;4228;0;0;0;23574
3281;trec8;IDX_DR;0;10;3;10;49612;49589;13222;0;0;0;49980
3398;trec8;IDX_DR;0;10;1;10;51057;51037;21025;0;0;0;51372
3421;trec8;IDX_DR;0;10;5;10;45804;45775;9849;0;0;0;46174
3443;trec8;IDX_DR;0;10;6;10;25868;25835;4574;0;0;0;26309
3628;trec8;IDX_DR;0;10;3;10;6557;6531;1987;0;0;0;7080
3764;trec8;IDX_DR;0;10;1;10;684;666;198;0;0;0;1146
3828;trec8;IDX_DR;0;10;1;10;1212;1182;448;0;0;0;1644
3845;trec8;IDX_DR;0;10;2;10;30826;30795;9214;0;0;0;31423
3895;trec8;IDX_DR;0;10;3;10;11423;11388;3225;0;0;0;11960
3942;trec8;IDX_DR;0;10;3;10;15932;15880;4691;0;0;0;16275
3950;trec8;IDX_DR;0;10;5;10;47025;46997;9978;0;0;0;47579
3972;trec8;IDX_DR;0;10;2;10;10209;10161;2434;0;0;0;10620
4001;trec8;IDX_DR;0;10;5;10;21250;21218;4986;0;0;0;21853
4151;trec8;IDX_DR;0;10;2;10;913;869;261;0;0;0;1449
4153;trec8;IDX_DR;0;10;3;10;23380;23357;6699;0;0;0;23889
4172;trec8;IDX_DR;0;10;2;10;15181;15138;4936;0;0;0;15639
4212;trec8;IDX_DR;0;10;2;10;4626;4597;983;0;0;0;5075
4234;trec8;IDX_DR;0;10;3;10;28467;28442;8068;0;0;0;28903
4290;trec8;IDX_DR;0;10;1;10;658;640;181;0;0;0;947
4379;trec8;IDX_DR;0;10;4;10;141544;141523;33806;0;0;0;142051
4521;trec8;IDX_DR;0;10;3;10;9165;9135;2477;0;0;0;9558
4526;trec8;IDX_DR;0;10;1;10;9024;8960;2835;0;0;0;9470
4580;trec8;IDX_DR;0;10;2;10;1250;1230;265;0;0;0;1723
4684;trec8;IDX_DR;0;10;0;0;26;3;1;0;0;0;372
4688;trec8;IDX_DR;0;10;3;10;3837;3815;1127;0;0;0;4247
4720;trec8;IDX_DR;0;10;0;0;30;11;1;0;0;0;356
4802;trec8;IDX_DR;0;10;2;10;2645;2629;1105;0;0;0;2996
4829;trec8;IDX_DR;0;10;1;4;303;289;72;0;0;0;558
4846;trec8;IDX_DR;0;10;3;10;35746;35730;10003;0;0;0;36171
4855;trec8;IDX_DR;0;10;2;10;3580;3539;1109;0;0;0;4044
4942;trec8;IDX_DR;0;10;4;10;29842;29812;7418;0;0;0;30261
5001;trec8;IDX_DR;0;10;1;10;802;769;184;0;0;0;1170
5005;trec8;IDX_DR;0;10;3;10;8256;8233;2173;0;0;0;8565
5016;trec8;IDX_DR;0;10;2;10;19376;19358;6640;0;0;0;19827
5023;trec8;IDX_DR;0;10;3;10;12483;12451;3264;0;0;0;12807
5036;trec8;IDX_DR;0;10;3;10;37977;37945;11046;0;0;0;38536
5183;trec8;IDX_DR;0;10;2;10;25769;25716;8529;0;0;0;26465
5209;trec8;IDX_DR;0;10;3;10;75992;75946;20522;0;0;0;76644
5241;trec8;IDX_DR;0;10;2;10;5235;5214;1661;0;0;0;5647
5274;trec8;IDX_DR;0;10;5;10;74397;74329;15818;0;0;0;74999
5302;trec8;IDX_DR;0;10;2;10;15143;15122;4930;0;0;0;15516
5332;trec8;IDX_DR;0;10;3;10;2823;2783;842;0;0;0;3400
5336;trec8;IDX_DR;0;10;2;10;4534;4511;1473;0;0;0;4953
5340;trec8;IDX_DR;0;10;3;10;32786;32761;8760;0;0;0;33311
5465;trec8;IDX_DR;0;10;0;0;52;4;1;0;0;0;504
5590;trec8;IDX_DR;0;10;2;10;2050;2008;425;0;0;0;2440
5636;trec8;IDX_DR;0;10;2;10;18535;18514;5368;0;0;0;18924
5649;trec8;IDX_DR;0;10;4;10;55818;55775;13012;0;0;0;56233
5847;trec8;IDX_DR;0;10;4;10;40176;40148;10160;0;0;0;40522
5858;trec8;IDX_DR;0;10;2;10;2043;2021;633;0;0;0;2503
5862;trec8;IDX_DR;0;10;3;10;52869;52852;14652;0;0;0;53319
6031;trec8;IDX_DR;0;10;3;10;5704;5668;1820;0;0;0;6041
6244;trec8;IDX_DR;0;10;1;10;842;802;271;0;0;0;1193
6295;trec8;IDX_DR;0;10;1;10;1105;1094;435;0;0;0;1387
6310;trec8;IDX_DR;0;10;7;10;25611;25581;4822;0;0;0;25934
6341;trec8;IDX_DR;0;10;3;10;2734;2691;734;0;0;0;3122
6371;trec8;IDX_DR;0;10;3;10;8297;8273;2512;0;0;0;8677
6396;trec8;IDX_DR;0;10;4;10;24552;24522;5876;0;0;0;25384
6427;trec8;IDX_DR;0;10;1;10;722;703;172;0;0;0;1161
6442;trec8;IDX_DR;0;10;3;10;16871;16853;4354;0;0;0;17168
6546;trec8;IDX_DR;0;10;3;10;15268;15242;4148;0;0;0;15698
6614;trec8;IDX_DR;0;10;2;10;9603;9554;3213;0;0;0;10159
6732;trec8;IDX_DR;0;10;1;10;1107;1074;412;0;0;0;1636
6759;trec8;IDX_DR;0;10;3;10;18758;18722;5447;0;0;0;19439
6799;trec8;IDX_DR;0;10;3;10;9386;9337;2523;0;0;0;9955
6841;trec8;IDX_DR;0;10;3;10;6066;6038;1982;0;0;0;6519
6906;trec8;IDX_DR;0;10;5;10;23217;23186;5594;0;0;0;23906
6939;trec8;IDX_DR;0;10;3;10;21097;21073;5722;0;0;0;21446
6992;trec8;IDX_DR;0;10;4;10;48190;48126;11356;0;0;0;48651
7077;trec8;IDX_DR;0;10;4;10;63317;63248;15009;0;0;0;63899
7156;trec8;IDX_DR;0;10;4;10;43281;43253;10649;0;0;0;43751
7227;trec8;IDX_DR;0;10;1;10;715;694;175;0;0;0;1196
7253;trec8;IDX_DR;0;10;5;10;79074;79046;16409;0;0;0;79588
7353;trec8;IDX_DR;0;10;2;10;36417;36371;10559;0;0;0;36949
7463;trec8;IDX_DR;0;10;0;0;52;19;1;0;0;0;391
7544;trec8;IDX_DR;0;10;3;10;8027;7993;2346;0;0;0;8425
7642;trec8;IDX_DR;0;10;5;10;27389;27362;6256;0;0;0;27979
7656;trec8;IDX_DR;0;10;2;10;6446;6402;1962;0;0;0;7048
7680;trec8;IDX_DR;0;10;4;10;14723;14671;3573;0;0;0;15157
7883;trec8;IDX_DR;0;10;2;10;5230;5209;1694;0;0;0;5678
7925;trec8;IDX_DR;0;10;4;10;8110;8078;2158;0;0;0;8421
7927;trec8;IDX_DR;0;10;3;10;35902;35883;8810;0;0;0;36424
7943;trec8;IDX_DR;0;10;2;10;10707;10658;3656;0;0;0;11255
7959;trec8;IDX_DR;0;10;4;10;25502;25449;6324;0;0;0;26081
7964;trec8;IDX_DR;0;10;0;0;45;14;1;0;0;0;308
7986;trec8;IDX_DR;0;10;5;10;29136;29113;6187;0;0;0;29533
8035;trec8;IDX_DR;0;10;0;0;58;4;1;0;0;0;395
8123;trec8;IDX_DR;0;10;5;10;59464;59402;11634;0;0;0;59999
8137;trec8;IDX_DR;0;10;6;10;327112;327052;55862;0;0;0;327762
8142;trec8;IDX_DR;0;10;1;10;2335;2262;557;0;0;0;2795
8152;trec8;IDX_DR;0;10;2;10;24427;24405;7289;0;0;0;25024
8154;trec8;IDX_DR;0;10;4;10;22385;22358;5382;0;0;0;22842
8201;trec8;IDX_DR;0;10;4;10;22482;22449;6097;0;0;0;22901
8273;trec8;IDX_DR;0;10;3;10;74558;74506;19608;0;0;0;74969
8356;trec8;IDX_DR;0;10;6;10;27695;27640;5514;0;0;0;28375
8362;trec8;IDX_DR;0;10;2;10;2716;2688;809;0;0;0;3137
8455;trec8;IDX_DR;0;10;4;10;24594;24561;6730;0;0;0;25026
8458;trec8;IDX_DR;0;10;3;10;4991;4939;1378;0;0;0;5443
8524;trec8;IDX_DR;0;10;1;10;16934;16886;7317;0;0;0;17465
8525;trec8;IDX_DR;0;10;2;10;4946;4924;1527;0;0;0;5338
8700;trec8;IDX_DR;0;10;2;10;1773;1754;532;0;0;0;2026
8815;trec8;IDX_DR;0;10;2;10;1663;1649;517;0;0;0;1968
9140;trec8;IDX_DR;0;10;2;10;4525;4510;1351;0;0;0;4999
9373;trec8;IDX_DR;0;10;2;10;21482;21460;7226;0;0;0;21919
9407;trec8;IDX_DR;0;10;2;10;6618;6571;2133;0;0;0;7244
9483;trec8;IDX_DR;0;10;1;10;4263;4199;1200;0;0;0;4792
9513;trec8;IDX_DR;0;10;2;10;5843;5803;1628;0;0;0;6433
9527;trec8;IDX_DR;0;10;1;10;1614;1593;450;0;0;0;1930
9631;trec8;IDX_DR;0;10;1;2;212;196;35;0;0;0;454
9690;trec8;IDX_DR;0;10;1;10;1132;1104;298;0;0;0;1374
9698;trec8;IDX_DR;0;10;6;10;150676;150642;27858;0;0;0;151147
9756;trec8;IDX_DR;0;10;1;10;1469;1425;337;0;0;0;2069
9789;trec8;IDX_DR;0;10;5;10;61654;61621;13079;0;0;0;62319
9862;trec8;IDX_DR;0;10;4;10;21048;20982;4228;0;0;0;21597
9937;trec8;IDX_DR;0;10;3;10;27128;27104;7335;0;0;0;27568
9950;trec8;IDX_DR;0;10;2;10;7855;7806;1819;0;0;0;8238
9990;trec8;IDX_DR;0;10;0;0;28;4;1;0;0;0;401
10044;trec8;IDX_DR;0;10;2;10;4465;4430;1166;0;0;0;4873
10123;trec8;IDX_DR;0;10;3;10;8333;8314;2206;0;0;0;8820
10127;trec8;IDX_DR;0;10;3;10;15971;15952;4332;0;0;0;16430
10135;trec8;IDX_DR;0;10;2;10;44519;44498;14428;0;0;0;44933
10140;trec8;IDX_DR;0;10;2;10;10263;10208;3283;0;0;0;10722
10144;trec8;IDX_DR;0;10;3;10;14993;14969;4309;0;0;0;15657
10170;trec8;IDX_DR;0;10;1;10;2990;2967;805;0;0;0;3402
10212;trec8;IDX_DR;0;10;3;10;16677;16650;4411;0;0;0;17163
10336;trec8;IDX_DR;0;10;1;10;936;899;298;0;0;0;1474
10340;trec8;IDX_DR;0;10;6;10;35640;35613;8979;0;0;0;36171
10377;trec8;IDX_DR;0;10;2;10;12497;12474;3925;0;0;0;13158
10446;trec8;IDX_DR;0;10;2;10;6635;6613;1925;0;0;0;6904
10447;trec8;IDX_DR;0;10;3;10;35402;35371;9829;0;0;0;35867
10448;trec8;IDX_DR;0;10;4;10;29888;29851;7510;0;0;0;30443
10475;trec8;IDX_DR;0;10;4;10;39474;39421;9814;0;0;0;40086
10560;trec8;IDX_DR;0;10;2;10;44690;44666;14664;0;0;0;45045
10567;trec8;IDX_DR;0;10;2;10;110423;110381;36342;0;0;0;110911
10587;trec8;IDX_DR;0;10;7;10;61496;61422;9534;0;0;0;62094
10603;trec8;IDX_DR;0;10;1;4;304;281;64;0;0;0;800
10635;trec8;IDX_DR;0;10;6;10;39982;39948;8721;0;0;0;40354
10659;trec8;IDX_DR;0;10;4;10;51565;51533;12200;0;0;0;52080
10678;trec8;IDX_DR;0;10;1;10;1095;1066;372;0;0;0;1500
10704;trec8;IDX_DR;0;10;5;10;102500;102477;21173;0;0;0;103047
10762;trec8;IDX_DR;0;10;1;3;271;247;52;0;0;0;565
10841;trec8;IDX_DR;0;10;2;10;10570;10556;3469;0;0;0;11113
10861;trec8;IDX_DR;0;10;2;10;914;869;234;0;0;0;1366
10966;trec8;IDX_DR;0;10;0;0;50;2;1;0;0;0;467
10975;trec8;IDX_DR;0;10;3;10;9002;8974;2052;0;0;0;9527
11008;trec8;IDX_DR;0;10;2;10;1481;1461;372;0;0;0;1984
11010;trec8;IDX_DR;0;10;3;10;6917;6880;2216;0;0;0;7431
11030;trec8;IDX_DR;0;10;6;10;161483;161435;32621;0;0;0;162096
11032;trec8;IDX_DR;0;10;1;10;1093;1055;358;0;0;0;1692
11041;trec8;IDX_DR;0;10;3;10;9352;9313;2857;0;0;0;10013
11070;trec8;IDX_DR;0;10;3;10;14127;14079;4116;0;0;0;14580
11094;trec8;IDX_DR;0;10;5;10;18580;18531;4135;0;0;0;19265
11110;trec8;IDX_DR;0;10;4;10;46171;46121;11145;0;0;0;46668
11213;trec8;IDX_DR;0;10;0;0;28;5;1;0;0;0;442
11245;trec8;IDX_DR;0;10;3;10;15511;15487;4658;0;0;0;15907
11322;trec8;IDX_DR;0;10;2;10;863;816;254;0;0;0;1218
11414;trec8;IDX_DR;0;10;1;10;3485;3464;1504;0;0;0;3888
11416;trec8;IDX_DR;0;10;5;10;235052;235029;45115;0;0;0;235528
11519;trec8;IDX_DR;0;10;3;10;15651;15626;4397;0;0;0;16084
11642;trec8;IDX_DR;0;10;1;10;677;638;172;0;0;0;1345
11732;trec8;IDX_DR;0;10;1;10;777;740;253;0;0;0;1291
11750;trec8;IDX_DR;0;10;2;10;13875;13821;4673;0;0;0;14377
11778;trec8;IDX_DR;0;10;3;10;51732;51674;13163;0;0;0;52352
11832;trec8;IDX_DR;0;10;2;10;20310;20287;6762;0;0;0;20667
11868;trec8;IDX_DR;0;10;6;10;12557;12500;3094;0;0;0;13106
11887;trec8;IDX_DR;0;10;2;10;4055;4035;923;0;0;0;4521
11895;trec8;IDX_DR;0;10;3;10;19463;19439;6466;0;0;0;20039
11905;trec8;IDX_DR;0;10;3;10;49723;49671;12982;0;0;0;50200
11924;trec8;IDX_DR;0;10;3;10;8073;8040;2484;0;0;0;8541
11928;trec8;IDX_DR;0;10;0;0;31;3;1;0;0;0;383
11968;trec8;IDX_DR;0;10;2;10;1132;1111;357;0;0;0;1422
12064;trec8;IDX_DR;0;10;1;2;269;251;40;0;0;0;612
12121;trec8;IDX_DR;0;10;2;10;1663;1642;545;0;0;0;2148
12129;trec8;IDX_DR;0;10;7;10;39381;39354;7835;0;0;0;39982
12169;trec8;IDX_DR;0;10;10;10;123865;123770;20400;0;0;0;124440
12178;trec8;IDX_DR;0;10;6;10;54065;54033;11766;0;0;0;54495
12240;trec8;IDX_DR;0;10;0;0;38;6;1;0;0;0;448
12509;trec8;IDX_DR;0;10;3;10;27134;27114;7237;0;0;0;27597
12550;trec8;IDX_DR;0;10;2;10;3667;3619;739;0;0;0;4030
12716;trec8;IDX_DR;0;10;2;10;3785;3764;983;0;0;0;4126
12722;trec8;IDX_DR;0;10;3;10;5160;5134;1460;0;0;0;5488
12779;trec8;IDX_DR;0;10;3;10;31158;31135;8774;0;0;0;31711
12850;trec8;IDX_DR;0;10;3;10;69412;69369;18366;0;0;0;69977
12874;trec8;IDX_DR;0;10;0;0;30;5;1;0;0;0;371
12921;trec8;IDX_DR;0;10;2;10;11415;11399;3709;0;0;0;11731
12931;trec8;IDX_DR;0;10;2;10;1487;1467;538;0;0;0;2015
12984;trec8;IDX_DR;0;10;5;10;16722;16663;2745;0;0;0;17190
12990;trec8;IDX_DR;0;10;2;10;10271;10225;3222;0;0;0;10760
13066;trec8;IDX_DR;0;10;1;10;1445;1415;385;0;0;0;1804
13077;trec8;IDX_DR;0;10;5;10;55772;55750;13609;0;0;0;56309
13307;trec8;IDX_DR;0;10;4;10;24961;24925;7311;0;0;0;25717
13308;trec8;IDX_DR;0;10;2;10;1803;1773;409;0;0;0;2155
13335;trec8;IDX_DR;0;10;3;10;5805;5779;1610;0;0;0;6213
13391;trec8;IDX_DR;0;10;2;10;24119;24102;8078;0;0;0;24597
13404;trec8;IDX_DR;0;10;2;10;15161;15131;3938;0;0;0;15559
13443;trec8;IDX_DR;0;10;6;10;122276;122217;23606;0;0;0;122956
13452;trec8;IDX_DR;0;10;2;10;42057;42011;13676;0;0;0;42570
13483;trec8;IDX_DR;0;10;2;10;2300;2279;834;0;0;0;2580
13527;trec8;IDX_DR;0;10;5;10;51427;51394;12314;0;0;0;51992
13561;trec8;IDX_DR;0;10;2;10;1349;1319;372;0;0;0;1652
13604;trec8;IDX_DR;0;10;4;10;26698;26644;5964;0;0;0;27327
13644;trec8;IDX_DR;0;10;1;10;7942;7898;3165;0;0;0;8476
13649;trec8;IDX_DR;0;10;3;10;14333;14299;3671;0;0;0;14767
13750;trec8;IDX_DR;0;10;1;10;1003;965;172;0;0;0;1401
13911;trec8;IDX_DR;0;10;3;10;114945;114917;28865;0;0;0;115474
14015;trec8;IDX_DR;0;10;4;10;17715;17666;5161;0;0;0;18379
14025;trec8;IDX_DR;0;10;2;10;5504;5461;1794;0;0;0;6141
14035;trec8;IDX_DR;0;10;0;0;53;3;1;0;0;0;418
14094;trec8;IDX_DR;0;10;4;10;39005;38943;10301;0;0;0;39518
14098;trec8;IDX_DR;0;10;2;10;3295;3273;1020;0;0;0;3589
14124;trec8;IDX_DR;0;10;0;0;19;3;1;0;0;0;209
14152;trec8;IDX_DR;0;10;3;10;21933;21916;6021;0;0;0;22395
14154;trec8;IDX_DR;0;10;1;10;904;857;266;0;0;0;1460
14156;trec8;IDX_DR;0;10;6;10;21226;21172;3836;0;0;0;21767
14179;trec8;IDX_DR;0;10;1;10;1062;1022;177;0;0;0;1429
14278;trec8;IDX_DR;0;10;1;10;19319;19279;7170;0;0;0;19582
14377;trec8;IDX_DR;0;10;0;0;35;4;1;0;0;0;304
14387;trec8;IDX_DR;0;10;3;10;10404;10383;3280;0;0;0;10752
14405;trec8;IDX_DR;0;10;2;10;1973;1931;610;0;0;0;2497
14443;trec8;IDX_DR;0;10;5;10;66151;66110;15361;0;0;0;66640
14466;trec8;IDX_DR;0;10;1;10;6494;6448;2738;0;0;0;6993
14627;trec8;IDX_DR;0;10;2;10;688;672;200;0;0;0;1260
14641;trec8;IDX_DR;0;10;2;10;12507;12464;4091;0;0;0;12999
14743;trec8;IDX_DR;0;10;6;10;31541;31509;6186;0;0;0;31963
14749;trec8;IDX_DR;0;10;1;10;754;711;202;0;0;0;1331
14863;trec8;IDX_DR;0;10;2;10;6587;6545;2133;0;0;0;7017
14893;trec8;IDX_DR;0;10;1;10;701;683;225;0;0;0;1128
14927;trec8;IDX_DR;0;10;3;10;29679;29651;7930;0;0;0;30195
14938;trec8;IDX_DR;0;10;1;10;887;868;260;0;0;0;1208
14963;trec8;IDX_DR;0;10;3;10;46078;46050;12851;0;0;0;46507
15117;trec8;IDX_DR;0;10;4;10;37259;37221;9338;0;0;0;37805
15352;trec8;IDX_DR;0;10;2;10;19086;19063;6439;0;0;0;19450
15359;trec8;IDX_DR;0;10;3;10;26252;26197;7475;0;0;0;26790
15377;trec8;IDX_DR;0;10;0;0;34;5;1;0;0;0;359
15415;trec8;IDX_DR;0;10;3;10;6299;6275;1327;0;0;0;6629
15441;trec8;IDX_DR;0;10;4;10;7409;7388;2001;0;0;0;7700
15458;trec8;IDX_DR;0;10;2;10;41144;41095;12410;0;0;0;41584
15506;trec8;IDX_DR;0;10;0;0;54;5;1;0;0;0;530
15570;trec8;IDX_DR;0;10;1;4;378;324;74;0;0;0;651
15635;trec8;IDX_DR;0;10;3;10;17830;17807;4654;0;0;0;18094
15706;trec8;IDX_DR;0;10;2;10;36605;36579;11831;0;0;0;37093
15778;trec8;IDX_DR;0;10;0;0;50;5;1;0;0;0;400
15857;trec8;IDX_DR;0;10;0;0;20;3;1;0;0;0;234
15889;trec8;IDX_DR;0;10;1;10;3105;3081;835;0;0;0;3293
15973;trec8;IDX_DR;0;10;3;10;19701;19683;5816;0;0;0;20183
15996;trec8;IDX_DR;0;10;3;10;16033;15981;4316;0;0;0;16463
16061;trec8;IDX_DR;0;10;3;10;5109;5080;1235;0;0;0;5402
16175;trec8;IDX_DR;0;10;4;10;13927;13901;3362;0;0;0;14432
16189;trec8;IDX_DR;0;10;4;10;20202;20156;4883;0;0;0;20727
16343;trec8;IDX_DR;0;10;3;10;14804;14759;4851;0;0;0;15333
16401;trec8;IDX_DR;0;10;2;10;2474;2454;775;0;0;0;2840
16445;trec8;IDX_DR;0;10;5;10;83080;83051;16409;0;0;0;83554
16511;trec8;IDX_DR;0;10;2;10;940;909;236;0;0;0;1326
16519;trec8;IDX_DR;0;10;2;10;6438;6424;2114;0;0;0;6739
16611;trec8;IDX_DR;0;10;2;10;17718;17674;5952;0;0;0;18289
16617;trec8;IDX_DR;0;10;5;10;9084;9038;2026;0;0;0;9543
16702;trec8;IDX_DR;0;10;2;10;2240;2213;677;0;0;0;2576
16774;trec8;IDX_DR;0;10;0;0;31;5;1;0;0;0;230
16835;trec8;IDX_DR;0;10;4;10;26080;26053;6565;0;0;0;26464
16848;trec8;IDX_DR;0;10;4;10;20668;20600;4218;0;0;0;21084
16885;trec8;IDX_DR;0;10;5;10;63227;63176;14553;0;0;0;63946
16890;trec8;IDX_DR;0;10;2;10;5597;5549;1785;0;0;0;6094
16944;trec8;IDX_DR;0;10;2;10;1565;1505;493;0;0;0;1974
16966;trec8;IDX_DR;0;10;3;10;53216;53199;13950;0;0;0;53840
16983;trec8;IDX_DR;0;10;1;10;3730;3673;1454;0;0;0;4300
17058;trec8;IDX_DR;0;10;7;10;47292;47241;7759;0;0;0;47939
17071;trec8;IDX_DR;0;10;4;10;23475;23426;6158;0;0;0;24121
17105;trec8;IDX_DR;0;10;3;10;13975;13942;4420;0;0;0;14579
17199;trec8;IDX_DR;0;10;3;10;3590;3557;974;0;0;0;3982
17291;trec8;IDX_DR;0;10;0;0;23;4;1;0;0;0;209
17292;trec8;IDX_DR;0;10;2;10;13005;12985;3861;0;0;0;13324
17316;trec8;IDX_DR;0;10;2;10;44807;44782;14964;0;0;0;45328
17334;trec8;IDX_DR;0;10;2;10;10268;10212;3284;0;0;0;10835
17355;trec8;IDX_DR;0;10;3;10;84656;84609;22237;0;0;0;85379
17519;trec8;IDX_DR;0;10;2;10;8285;8234;2639;0;0;0;8758
17561;trec8;IDX_DR;0;10;6;10;69900;69853;14939;0;0;0;70567
17573;trec8;IDX_DR;0;10;5;10;27808;27769;6661;0;0;0;28198
17591;trec8;IDX_DR;0;10;4;10;12284;12246;2490;0;0;0;12741
17597;trec8;IDX_DR;0;10;1;1;146;126;21;0;0;0;394
17624;trec8;IDX_DR;0;10;2;10;20635;20618;6946;0;0;0;20944
17725;trec8;IDX_DR;0;10;0;0;45;4;1;0;0;0;439
17732;trec8;IDX_DR;0;10;0;0;18;2;1;0;0;0;139
17736;trec8;IDX_DR;0;10;5;10;64914;64889;14022;0;0;0;65268
17755;trec8;IDX_DR;0;10;1;1;282;244;21;0;0;0;676
17779;trec8;IDX_DR;0;10;2;10;23364;23332;7745;0;0;0;23771
17791;trec8;IDX_DR;0;10;1;10;1054;1031;213;0;0;0;1497
17795;trec8;IDX_DR;0;10;3;10;4507;4479;1084;0;0;0;4829
17940;trec8;IDX_DR;0;10;2;10;7167;7150;2801;0;0;0;7619
18014;trec8;IDX_DR;0;10;2;10;24242;24212;8269;0;0;0;24879
18033;trec8;IDX_DR;0;10;1;10;3261;3243;1301;0;0;0;3785
18061;trec8;IDX_DR;0;10;4;10;12930;12882;3301;0;0;0;13561
18163;trec8;IDX_DR;0;10;3;10;28639;28589;8090;0;0;0;29137
18238;trec8;IDX_DR;0;10;1;10;794;762;237;0;0;0;1243
18258;trec8;IDX_DR;0;10;2;10;1140;1120;349;0;0;0;1535
18300;trec8;IDX_DR;0;10;2;10;8865;8844;3046;0;0;0;9260
18308;trec8;IDX_DR;0;10;5;10;69548;69504;14258;0;0;0;70221
18375;trec8;IDX_DR;0;10;0;0;29;5;1;0;0;0;328
18429;trec8;IDX_DR;0;10;2;10;2079;2062;636;0;0;0;2343
18442;trec8;IDX_DR;0;10;1;8;497;487;128;0;0;0;793
