qryid;collection;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
16890;gov2;IDX_D;3;100;1;55;1319;1171;918;50410357;0;0;1396
16944;gov2;IDX_D;3;100;3;0;1161;862;317;50410357;0;0;1236
16966;gov2;IDX_D;3;100;2;10;1237;974;521;50410357;0;0;1314
16983;gov2;IDX_D;3;100;2;34;11046;10896;5954;50410357;0;0;11140
17058;gov2;IDX_D;3;100;2;3;1405;593;239;50410357;0;0;1484
17071;gov2;IDX_D;3;100;2;1;503;134;26;50410357;0;0;578
17105;gov2;IDX_D;3;100;2;17;3605;3264;1894;50410357;0;0;3687
17199;gov2;IDX_D;3;100;1;2;398;128;51;50410357;0;0;472
17291;gov2;IDX_D;3;100;1;1;106;50;26;50410357;0;0;176
17292;gov2;IDX_D;3;100;1;100;2905;2776;2163;50410357;0;0;2985
17316;gov2;IDX_D;3;100;2;100;1084451;1084311;510704;50410357;0;0;1087295
17334;gov2;IDX_D;3;100;1;15;30277;21700;284;50410357;0;0;30468
17355;gov2;IDX_D;3;100;1;100;3443;3143;2181;50410357;0;0;3537
17519;gov2;IDX_D;3;100;2;100;119565;119412;64423;50410357;0;0;120147
17561;gov2;IDX_D;3;100;3;0;1024;221;28;50410357;0;0;1126
17573;gov2;IDX_D;3;100;2;0;681;196;37;50410357;0;0;756
17591;gov2;IDX_D;3;100;1;1;569;138;26;50410357;0;0;643
17597;gov2;IDX_D;3;100;1;100;2518;2462;1877;50410357;0;0;2593
17624;gov2;IDX_D;3;100;2;100;390264;390123;200731;50410357;0;0;392257
17725;gov2;IDX_D;3;100;1;100;7179;5674;2191;50410357;0;0;7281
17732;gov2;IDX_D;3;100;1;14;418;358;254;50410357;0;0;493
17736;gov2;IDX_D;3;100;2;0;1877;1358;618;50410357;0;0;1954
17755;gov2;IDX_D;3;100;1;100;2564;2508;1935;50410357;0;0;2643
17779;gov2;IDX_D;3;100;2;100;563649;563503;276942;50410357;0;0;564632
17791;gov2;IDX_D;3;100;1;100;19881;17612;11883;50410357;0;0;20239
17795;gov2;IDX_D;3;100;4;0;900;579;186;50410357;0;0;987
17940;gov2;IDX_D;3;100;1;25;738;584;424;50410357;0;0;814
18014;gov2;IDX_D;3;100;1;100;3276;3129;2457;50410357;0;0;3363
18033;gov2;IDX_D;3;100;1;100;167889;167838;112383;50410357;0;0;168562
18061;gov2;IDX_D;3;100;2;0;3074;317;88;50410357;0;0;3172
18163;gov2;IDX_D;3;100;2;5;3909;3644;1880;50410357;0;0;3989
18238;gov2;IDX_D;3;100;1;100;3960;3909;2988;50410357;0;0;4059
18258;gov2;IDX_D;3;100;2;56;11034;10890;5947;50410357;0;0;11139
18300;gov2;IDX_D;3;100;2;100;58067;57900;31926;50410357;0;0;67903
18308;gov2;IDX_D;3;100;3;2;24455;564;168;50410357;0;0;47412
18375;gov2;IDX_D;3;100;1;32;22741;750;579;50410357;0;0;39946
18429;gov2;IDX_D;3;100;2;100;226382;208338;104465;50410357;0;0;228011
18442;gov2;IDX_D;3;100;1;61;1471;1320;958;50410357;0;0;1562
18489;gov2;IDX_D;3;100;2;3;3127;2518;1288;50410357;0;0;3204
18491;gov2;IDX_D;3;100;2;100;60199;59929;31268;50410357;0;0;60470
18495;gov2;IDX_D;3;100;1;15;590;401;262;50410357;0;0;684
18563;gov2;IDX_D;3;100;1;100;3709;3660;2753;50410357;0;0;3808
18567;gov2;IDX_D;3;100;1;100;2295;2141;1637;50410357;0;0;2369
18586;gov2;IDX_D;3;100;2;2;1541;1258;669;50410357;0;0;1617
18589;gov2;IDX_D;3;100;1;69;1863;1715;1317;50410357;0;0;1939
18641;gov2;IDX_D;3;100;3;100;96285;96004;30010;50410357;0;0;96524
18669;gov2;IDX_D;3;100;1;100;1517;1328;970;50410357;0;0;1614
18727;gov2;IDX_D;3;100;2;28;8408;7908;4111;50410357;0;0;8495
18779;gov2;IDX_D;3;100;2;0;411;241;109;50410357;0;0;487
18966;gov2;IDX_D;3;100;2;4;1209;821;443;50410357;0;0;1284
19001;gov2;IDX_D;3;100;1;100;5658;5610;4432;50410357;0;0;5803
19022;gov2;IDX_D;3;100;1;100;12114;12062;9867;50410357;0;0;12369
19166;gov2;IDX_D;3;100;4;0;1146;500;152;50410357;0;0;1224
19176;gov2;IDX_D;3;100;1;9;414;275;195;50410357;0;0;493
19192;gov2;IDX_D;3;100;3;0;1415;647;185;50410357;0;0;1491
19232;gov2;IDX_D;3;100;3;100;1180437;1180134;262453;50410357;0;0;1182136
19332;gov2;IDX_D;3;100;1;1;2379;125;26;50410357;0;0;2470
19357;gov2;IDX_D;3;100;2;85;5727;5561;2838;50410357;0;0;5806
19362;gov2;IDX_D;3;100;1;14;477;338;237;50410357;0;0;551
19371;gov2;IDX_D;3;100;2;0;358;127;38;50410357;0;0;431
19418;gov2;IDX_D;3;100;2;100;591498;591356;293452;50410357;0;0;594239
19441;gov2;IDX_D;3;100;3;0;15628;13575;42;50410357;0;0;15759
19451;gov2;IDX_D;3;100;2;100;34788;34624;19127;50410357;0;0;35068
19462;gov2;IDX_D;3;100;2;5;2822;2545;1335;50410357;0;0;2912
19542;gov2;IDX_D;3;100;4;0;844;223;59;50410357;0;0;921
19599;gov2;IDX_D;3;100;2;1;2729;2012;1021;50410357;0;0;2808
19618;gov2;IDX_D;3;100;1;42;1098;952;728;50410357;0;0;1175
19641;gov2;IDX_D;3;100;2;100;751170;751033;366742;50410357;0;0;752931
19679;gov2;IDX_D;3;100;3;5;22762;14735;218;50410357;0;0;22930
19717;gov2;IDX_D;3;100;1;100;30128;30073;22466;50410357;0;0;30649
19785;gov2;IDX_D;3;100;3;0;581;171;33;50410357;0;0;661
19791;gov2;IDX_D;3;100;2;100;45824;45683;23877;50410357;0;0;92628
19870;gov2;IDX_D;3;100;2;100;703698;671419;324631;50410357;0;0;706422
19881;gov2;IDX_D;3;100;4;0;13695;755;5;50410357;0;0;13820
19882;gov2;IDX_D;3;100;3;100;382729;382443;117400;50410357;0;0;384190
19929;gov2;IDX_D;3;100;2;0;746;288;100;50410357;0;0;839
19995;gov2;IDX_D;3;100;2;100;941875;941731;429350;50410357;0;0;943091
20053;gov2;IDX_D;3;100;1;100;27390;22635;4742;50410357;0;0;27633
20070;gov2;IDX_D;3;100;1;3;1489;139;73;50410357;0;0;27058
20146;gov2;IDX_D;3;100;3;0;28554;179;17;50410357;0;0;48351
20178;gov2;IDX_D;3;100;1;89;19925;2031;1460;50410357;0;0;35754
20207;gov2;IDX_D;3;100;1;100;41458;23660;18176;50410357;0;0;42770
20250;gov2;IDX_D;3;100;1;100;3856;3798;3091;50410357;0;0;3974
20279;gov2;IDX_D;3;100;2;0;644;317;141;50410357;0;0;719
20311;gov2;IDX_D;3;100;1;100;2755;2614;2056;50410357;0;0;2833
20314;gov2;IDX_D;3;100;3;100;16206;15466;5750;50410357;0;0;16343
20318;gov2;IDX_D;3;100;1;53;1352;1198;917;50410357;0;0;1436
20372;gov2;IDX_D;3;100;2;0;599;144;15;50410357;0;0;675
20404;gov2;IDX_D;3;100;3;100;210013;209701;58642;50410357;0;0;210607
20521;gov2;IDX_D;3;100;2;6;1491;559;279;50410357;0;0;1583
20675;gov2;IDX_D;3;100;2;0;1987;1633;814;50410357;0;0;2070
20679;gov2;IDX_D;3;100;3;0;7316;6593;2236;50410357;0;0;7571
20713;gov2;IDX_D;3;100;3;0;1169;248;56;50410357;0;0;1246
20772;gov2;IDX_D;3;100;2;0;528;158;39;50410357;0;0;605
20792;gov2;IDX_D;3;100;1;2;386;132;51;50410357;0;0;461
20794;gov2;IDX_D;3;100;2;100;198791;198445;105070;50410357;0;0;199376
20803;gov2;IDX_D;3;100;1;3;1378;206;70;50410357;0;0;1472
20813;gov2;IDX_D;3;100;1;100;2836;2695;1919;50410357;0;0;2914
20840;gov2;IDX_D;3;100;1;31;1071;782;541;50410357;0;0;1149
20845;gov2;IDX_D;3;100;1;100;2451;2309;1695;50410357;0;0;2525
20985;gov2;IDX_D;3;100;1;7;484;224;129;50410357;0;0;557
21015;gov2;IDX_D;3;100;1;2;252;112;51;50410357;0;0;324
21191;gov2;IDX_D;3;100;2;0;437;181;72;50410357;0;0;511
21262;gov2;IDX_D;3;100;2;0;686;366;180;50410357;0;0;760
21292;gov2;IDX_D;3;100;3;0;1136;240;45;50410357;0;0;1212
21331;gov2;IDX_D;3;100;1;36;1099;965;715;50410357;0;0;1176
21341;gov2;IDX_D;3;100;2;100;58505;58360;32255;50410357;0;0;58939
21439;gov2;IDX_D;3;100;5;0;2645;510;75;50410357;0;0;2736
21463;gov2;IDX_D;3;100;1;7;352;205;124;50410357;0;0;428
21540;gov2;IDX_D;3;100;2;0;877;163;9;50410357;0;0;960
21578;gov2;IDX_D;3;100;3;1;706;236;63;50410357;0;0;780
21588;gov2;IDX_D;3;100;1;3;277;136;71;50410357;0;0;349
21770;gov2;IDX_D;3;100;3;0;2473;1954;694;50410357;0;0;2570
21819;gov2;IDX_D;3;100;2;100;1723896;1723755;818840;50410357;0;0;1725424
21831;gov2;IDX_D;3;100;1;100;192052;191968;4649;50410357;0;0;192335
21953;gov2;IDX_D;3;100;10;0;2254;299;17;50410357;0;0;2348
21975;gov2;IDX_D;3;100;3;0;9429;8875;3241;50410357;0;0;9631
22114;gov2;IDX_D;3;100;2;100;749059;748912;365509;50410357;0;0;751963
22136;gov2;IDX_D;3;100;1;42;21778;13962;813;50410357;0;0;21936
22518;gov2;IDX_D;3;100;1;100;43929;43871;35712;50410357;0;0;44469
22536;gov2;IDX_D;3;100;1;100;10973;10504;8334;50410357;0;0;11188
22701;gov2;IDX_D;3;100;1;88;2250;2093;1566;50410357;0;0;2327
22842;gov2;IDX_D;3;100;2;100;516425;516280;247659;50410357;0;0;517389
22876;gov2;IDX_D;3;100;3;0;5730;2072;142;50410357;0;0;5827
22881;gov2;IDX_D;3;100;1;83;2286;2130;1475;50410357;0;0;2368
22903;gov2;IDX_D;3;100;1;100;3706;3565;2680;50410357;0;0;3803
22939;gov2;IDX_D;3;100;1;100;19602;19551;14540;50410357;0;0;19980
22972;gov2;IDX_D;3;100;1;100;14991;14923;12265;50410357;0;0;15311
23032;gov2;IDX_D;3;100;2;2;683;514;293;50410357;0;0;759
23075;gov2;IDX_D;3;100;2;0;553;162;44;50410357;0;0;626
23119;gov2;IDX_D;3;100;1;46;1345;1077;824;50410357;0;0;1418
23131;gov2;IDX_D;3;100;1;100;7195;7143;5962;50410357;0;0;7348
23460;gov2;IDX_D;3;100;1;26;675;531;380;50410357;0;0;750
23497;gov2;IDX_D;3;100;2;7;1615;973;500;50410357;0;0;1690
23504;gov2;IDX_D;3;100;3;0;473;112;12;50410357;0;0;547
23549;gov2;IDX_D;3;100;1;100;4650;4515;3718;50410357;0;0;4769
23565;gov2;IDX_D;3;100;2;100;13583;13431;7374;50410357;0;0;13693
23594;gov2;IDX_D;3;100;2;100;249904;249748;125314;50410357;0;0;251562
23599;gov2;IDX_D;3;100;1;14;1260;377;225;50410357;0;0;1351
23635;gov2;IDX_D;3;100;2;92;17602;17450;8816;50410357;0;0;17712
23643;gov2;IDX_D;3;100;3;0;740;217;42;50410357;0;0;820
23679;gov2;IDX_D;3;100;1;100;5477;5346;4266;50410357;0;0;5617
23692;gov2;IDX_D;3;100;1;2;241;97;45;50410357;0;0;314
23714;gov2;IDX_D;3;100;2;1;4346;4191;2327;50410357;0;0;4428
23757;gov2;IDX_D;3;100;2;42;1937;1669;980;50410357;0;0;2012
23795;gov2;IDX_D;3;100;2;100;406998;406854;203597;50410357;0;0;407804
23831;gov2;IDX_D;3;100;2;0;3583;624;40;50410357;0;0;3678
23842;gov2;IDX_D;3;100;1;100;3067;2927;2014;50410357;0;0;3148
23846;gov2;IDX_D;3;100;2;100;39808;39662;22730;50410357;0;0;40155
23943;gov2;IDX_D;3;100;1;2;293;111;42;50410357;0;0;378
23962;gov2;IDX_D;3;100;3;0;768;294;75;50410357;0;0;842
23994;gov2;IDX_D;3;100;1;1;362;100;26;50410357;0;0;439
23998;gov2;IDX_D;3;100;1;3;174;114;75;50410357;0;0;245
24079;gov2;IDX_D;3;100;3;100;1078273;1077954;333481;50410357;0;0;1080098
24098;gov2;IDX_D;3;100;1;100;774409;773382;423255;50410357;0;0;777351
24104;gov2;IDX_D;3;100;1;100;33648;28452;3452;50410357;0;0;33896
24163;gov2;IDX_D;3;100;2;83;30728;30544;15754;50410357;0;0;30908
24285;gov2;IDX_D;3;100;1;1;614;130;26;50410357;0;0;696
24351;gov2;IDX_D;3;100;2;0;664;415;194;50410357;0;0;739
24436;gov2;IDX_D;3;100;1;100;5569;5521;4432;50410357;0;0;5718
24500;gov2;IDX_D;3;100;3;100;175403;175118;58684;50410357;0;0;175997
24512;gov2;IDX_D;3;100;1;100;4331;3205;2285;50410357;0;0;4434
24550;gov2;IDX_D;3;100;3;100;1007311;1006973;311514;50410357;0;0;1010079
24674;gov2;IDX_D;3;100;3;0;17383;7104;12;50410357;0;0;17521
24694;gov2;IDX_D;3;100;4;1;4169;3031;893;50410357;0;0;4260
24753;gov2;IDX_D;3;100;1;100;15107;15058;11475;50410357;0;0;15383
24798;gov2;IDX_D;3;100;1;100;4362;4217;3478;50410357;0;0;4490
24816;gov2;IDX_D;3;100;1;100;3477;3334;2668;50410357;0;0;3569
24824;gov2;IDX_D;3;100;4;6;5133;4419;1726;50410357;0;0;5220
24872;gov2;IDX_D;3;100;2;100;23769;23617;12167;50410357;0;0;23901
24901;gov2;IDX_D;3;100;1;100;63465;63302;53721;50410357;0;0;64035
24961;gov2;IDX_D;3;100;2;100;1654025;1653098;797667;50410357;0;0;1655412
25003;gov2;IDX_D;3;100;2;100;302142;301845;60096;50410357;0;0;302546
25012;gov2;IDX_D;3;100;3;5;30969;30454;10565;50410357;0;0;31553
25093;gov2;IDX_D;3;100;2;0;825;98;13;50410357;0;0;918
25178;gov2;IDX_D;3;100;2;0;476;127;33;50410357;0;0;551
25221;gov2;IDX_D;3;100;1;100;191327;191180;114363;50410357;0;0;192096
25242;gov2;IDX_D;3;100;2;23;7181;4935;2567;50410357;0;0;7281
25321;gov2;IDX_D;3;100;1;1;581;130;26;50410357;0;0;662
25442;gov2;IDX_D;3;100;2;4;257;167;74;50410357;0;0;331
25487;gov2;IDX_D;3;100;2;0;815;187;20;50410357;0;0;890
25532;gov2;IDX_D;3;100;1;100;24039;23990;18806;50410357;0;0;24513
25544;gov2;IDX_D;3;100;3;71;62677;62202;19624;50410357;0;0;62890
25589;gov2;IDX_D;3;100;1;100;3096;2901;2022;50410357;0;0;3201
25679;gov2;IDX_D;3;100;2;0;801;179;11;50410357;0;0;876
25763;gov2;IDX_D;3;100;1;26;814;668;473;50410357;0;0;894
25778;gov2;IDX_D;3;100;2;100;459625;459489;234361;50410357;0;0;462015
25781;gov2;IDX_D;3;100;2;28;11698;6631;2212;50410357;0;0;11821
25823;gov2;IDX_D;3;100;3;11;1628;1277;492;50410357;0;0;1713
25920;gov2;IDX_D;3;100;4;13;1734;1026;343;50410357;0;0;1814
25939;gov2;IDX_D;3;100;2;10;12696;12145;5883;50410357;0;0;12817
25964;gov2;IDX_D;3;100;3;31;6078;5759;2196;50410357;0;0;6338
25978;gov2;IDX_D;3;100;1;100;2682;2527;1938;50410357;0;0;2762
26030;gov2;IDX_D;3;100;2;100;123773;123630;68088;50410357;0;0;124355
26035;gov2;IDX_D;3;100;3;100;419606;419058;135949;50410357;0;0;420329
26079;gov2;IDX_D;3;100;1;100;6511;4602;2486;50410357;0;0;6616
26087;gov2;IDX_D;3;100;2;2;2974;2630;1280;50410357;0;0;3054
26222;gov2;IDX_D;3;100;2;0;571;205;68;50410357;0;0;651
26227;gov2;IDX_D;3;100;1;100;19420;19374;14540;50410357;0;0;19794
26292;gov2;IDX_D;3;100;1;10;345;278;214;50410357;0;0;423
26381;gov2;IDX_D;3;100;4;0;3649;3177;1173;50410357;0;0;3730
26431;gov2;IDX_D;3;100;3;0;960;410;108;50410357;0;0;1038
26459;gov2;IDX_D;3;100;1;3;275;121;62;50410357;0;0;348
26490;gov2;IDX_D;3;100;2;2;520;208;89;50410357;0;0;592
26510;gov2;IDX_D;3;100;4;0;1178;812;294;50410357;0;0;1254
26592;gov2;IDX_D;3;100;1;100;4357;4310;3602;50410357;0;0;4480
26596;gov2;IDX_D;3;100;2;100;83842;83694;44519;50410357;0;0;85249
26637;gov2;IDX_D;3;100;2;5;551;300;116;50410357;0;0;639
26783;gov2;IDX_D;3;100;1;100;134242;134191;86239;50410357;0;0;134836
26817;gov2;IDX_D;3;100;1;100;5305;4410;2947;50410357;0;0;5425
26822;gov2;IDX_D;3;100;4;15;27106;26387;10229;50410357;0;0;27331
26864;gov2;IDX_D;3;100;1;23;707;525;373;50410357;0;0;792
26917;gov2;IDX_D;3;100;2;0;475;308;151;50410357;0;0;553
26938;gov2;IDX_D;3;100;1;97;2108;1960;1473;50410357;0;0;2182
26970;gov2;IDX_D;3;100;1;31;1261;827;574;50410357;0;0;1334
27015;gov2;IDX_D;3;100;5;0;1229;224;12;50410357;0;0;1305
27043;gov2;IDX_D;3;100;1;100;5813;5766;4649;50410357;0;0;5963
27065;gov2;IDX_D;3;100;1;100;19155;19112;14540;50410357;0;0;19499
27105;gov2;IDX_D;3;100;2;0;507;119;14;50410357;0;0;585
27150;gov2;IDX_D;3;100;3;97;9834;9352;3492;50410357;0;0;9927
27160;gov2;IDX_D;3;100;3;42;20444;20078;7020;50410357;0;0;20567
27182;gov2;IDX_D;3;100;1;100;4247;4183;3283;50410357;0;0;4359
27507;gov2;IDX_D;3;100;2;6;855;689;372;50410357;0;0;934
27623;gov2;IDX_D;3;100;1;100;3605;3555;2919;50410357;0;0;3709
27640;gov2;IDX_D;3;100;2;100;72781;72629;38750;50410357;0;0;73101
27691;gov2;IDX_D;3;100;2;100;370805;370673;163620;50410357;0;0;371957
27797;gov2;IDX_D;3;100;1;2;3602;831;48;50410357;0;0;3697
27834;gov2;IDX_D;3;100;1;100;2597;2456;1657;50410357;0;0;2675
27858;gov2;IDX_D;3;100;4;100;194697;194248;66054;50410357;0;0;194963
27899;gov2;IDX_D;3;100;1;100;45328;45242;25566;50410357;0;0;45735
27912;gov2;IDX_D;3;100;1;100;3939;3752;2913;50410357;0;0;4056
27932;gov2;IDX_D;3;100;1;100;52221;52070;46366;50410357;0;0;65190
27949;gov2;IDX_D;3;100;1;100;36859;2384;1714;50410357;0;0;56264
27957;gov2;IDX_D;3;100;2;5;19554;1242;612;50410357;0;0;53042
27986;gov2;IDX_D;3;100;1;100;40841;21308;16455;50410357;0;0;43110
28138;gov2;IDX_D;3;100;2;100;86483;63715;37078;50410357;0;0;88122
28147;gov2;IDX_D;3;100;1;1;173;62;26;50410357;0;0;259
28223;gov2;IDX_D;3;100;2;100;35652;35355;19283;50410357;0;0;35903
28234;gov2;IDX_D;3;100;1;100;30820;30740;23787;50410357;0;0;31340
28319;gov2;IDX_D;3;100;2;0;706;252;100;50410357;0;0;787
28333;gov2;IDX_D;3;100;1;100;2644;2496;1963;50410357;0;0;2722
28613;gov2;IDX_D;3;100;1;2;265;102;47;50410357;0;0;343
28614;gov2;IDX_D;3;100;1;100;2923;2654;2112;50410357;0;0;3001
28788;gov2;IDX_D;3;100;1;100;104344;104293;74443;50410357;0;0;104943
28825;gov2;IDX_D;3;100;2;100;1287800;1286536;639131;50410357;0;0;1289213
28845;gov2;IDX_D;3;100;2;0;880;196;21;50410357;0;0;973
28891;gov2;IDX_D;3;100;1;100;223852;223716;53179;50410357;0;0;224438
28984;gov2;IDX_D;3;100;2;14;14418;13400;6733;50410357;0;0;14559
29030;gov2;IDX_D;3;100;2;11;1403;1111;629;50410357;0;0;1480
29047;gov2;IDX_D;3;100;2;0;303;149;66;50410357;0;0;375
29137;gov2;IDX_D;3;100;1;100;3538;3391;2676;50410357;0;0;3632
29145;gov2;IDX_D;3;100;2;68;34048;33782;17454;50410357;0;0;34209
29199;gov2;IDX_D;3;100;2;100;77602;77428;42176;50410357;0;0;78003
29211;gov2;IDX_D;3;100;2;32;5760;5380;2769;50410357;0;0;5855
29223;gov2;IDX_D;3;100;1;100;7990;7940;6240;50410357;0;0;8174
29236;gov2;IDX_D;3;100;1;7;526;250;149;50410357;0;0;605
29293;gov2;IDX_D;3;100;1;100;18888;18845;14540;50410357;0;0;19247
29308;gov2;IDX_D;3;100;2;100;340298;340135;173777;50410357;0;0;342172
29368;gov2;IDX_D;3;100;1;100;5617;3889;1905;50410357;0;0;5713
29421;gov2;IDX_D;3;100;1;100;2569;2508;1872;50410357;0;0;2646
29458;gov2;IDX_D;3;100;3;0;1495;278;10;50410357;0;0;1571
29495;gov2;IDX_D;3;100;1;100;7611;7559;5962;50410357;0;0;7775
29527;gov2;IDX_D;3;100;3;44;21263;20847;7948;50410357;0;0;21393
29543;gov2;IDX_D;3;100;3;0;1060;176;1;50410357;0;0;1141
29569;gov2;IDX_D;3;100;1;100;19306;19264;14540;50410357;0;0;19651
29632;gov2;IDX_D;3;100;1;100;2392;2242;1742;50410357;0;0;2477
29693;gov2;IDX_D;3;100;2;0;1254;916;472;50410357;0;0;1329
29737;gov2;IDX_D;3;100;2;21;3864;3704;2218;50410357;0;0;3942
29774;gov2;IDX_D;3;100;3;100;134368;134055;44548;50410357;0;0;134956
29900;gov2;IDX_D;3;100;3;100;1162801;1162025;325767;50410357;0;0;1165692
29958;gov2;IDX_D;3;100;2;7;106659;98691;34786;50410357;0;0;107120
29976;gov2;IDX_D;3;100;1;100;3052;2863;2046;50410357;0;0;3153
30035;gov2;IDX_D;3;100;2;0;520;354;189;50410357;0;0;596
30055;gov2;IDX_D;3;100;1;1;377;103;26;50410357;0;0;450
30162;gov2;IDX_D;3;100;2;100;65307;64747;32855;50410357;0;0;65605
30209;gov2;IDX_D;3;100;1;1;291;91;26;50410357;0;0;380
30215;gov2;IDX_D;3;100;4;32;12515;12046;4363;50410357;0;0;12620
30298;gov2;IDX_D;3;100;2;0;857;457;218;50410357;0;0;938
30299;gov2;IDX_D;3;100;3;0;1458;916;314;50410357;0;0;1535
30327;gov2;IDX_D;3;100;1;100;2929;2506;1832;50410357;0;0;3007
30338;gov2;IDX_D;3;100;3;100;325540;325257;103740;50410357;0;0;327030
30411;gov2;IDX_D;3;100;3;0;2139;683;188;50410357;0;0;2233
30472;gov2;IDX_D;3;100;1;100;52190;52139;40944;50410357;0;0;52750
30536;gov2;IDX_D;3;100;2;9;11646;11271;5435;50410357;0;0;11763
30599;gov2;IDX_D;3;100;3;0;668;172;27;50410357;0;0;750
30610;gov2;IDX_D;3;100;4;1;6670;5757;2107;50410357;0;0;6771
30667;gov2;IDX_D;3;100;2;100;726164;726016;306417;50410357;0;0;727174
30693;gov2;IDX_D;3;100;1;27;10389;9485;500;50410357;0;0;10499
30724;gov2;IDX_D;3;100;1;69;1875;1724;1166;50410357;0;0;1957
30740;gov2;IDX_D;3;100;2;0;628;225;69;50410357;0;0;702
30757;gov2;IDX_D;3;100;2;6;823;416;185;50410357;0;0;898
30772;gov2;IDX_D;3;100;1;42;1101;1042;783;50410357;0;0;1175
30900;gov2;IDX_D;3;100;2;1;385;105;26;50410357;0;0;458
30938;gov2;IDX_D;3;100;4;0;772;224;59;50410357;0;0;845
30995;gov2;IDX_D;3;100;2;0;1191;670;295;50410357;0;0;1266
31103;gov2;IDX_D;3;100;1;10;286;224;165;50410357;0;0;359
31119;gov2;IDX_D;3;100;1;100;2957;2901;2248;50410357;0;0;3037
31197;gov2;IDX_D;3;100;1;48;1209;1072;791;50410357;0;0;1283
31214;gov2;IDX_D;3;100;1;100;702732;702691;378582;50410357;0;0;705554
31248;gov2;IDX_D;3;100;2;40;26703;18898;1219;50410357;0;0;27407
31266;gov2;IDX_D;3;100;2;24;16358;16186;7995;50410357;0;0;16501
31316;gov2;IDX_D;3;100;2;0;735;281;113;50410357;0;0;811
31512;gov2;IDX_D;3;100;1;1;379;103;26;50410357;0;0;454
31616;gov2;IDX_D;3;100;2;0;579;229;101;50410357;0;0;654
31630;gov2;IDX_D;3;100;3;100;52671;52385;16587;50410357;0;0;52894
31699;gov2;IDX_D;3;100;2;17;9474;9151;4603;50410357;0;0;9583
31715;gov2;IDX_D;3;100;1;7;387;234;150;50410357;0;0;462
31830;gov2;IDX_D;3;100;2;35;7190;7046;3785;50410357;0;0;7270
31849;gov2;IDX_D;3;100;2;100;8025;7866;4789;50410357;0;0;8110
31877;gov2;IDX_D;3;100;6;0;1295;172;10;50410357;0;0;1372
31888;gov2;IDX_D;3;100;1;100;3672;3622;2947;50410357;0;0;3777
31976;gov2;IDX_D;3;100;1;79;1850;1709;1351;50410357;0;0;1928
32151;gov2;IDX_D;3;100;2;1;905;575;281;50410357;0;0;980
32214;gov2;IDX_D;3;100;2;0;424;159;58;50410357;0;0;498
32251;gov2;IDX_D;3;100;1;100;2557;2419;1876;50410357;0;0;2634
32305;gov2;IDX_D;3;100;3;100;188810;188533;58484;50410357;0;0;189399
32340;gov2;IDX_D;3;100;1;4;1041;178;72;50410357;0;0;1131
32377;gov2;IDX_D;3;100;2;0;264;104;35;50410357;0;0;336
32462;gov2;IDX_D;3;100;1;100;2670;2531;1768;50410357;0;0;2746
32466;gov2;IDX_D;3;100;3;100;373135;372771;93794;50410357;0;0;374847
32497;gov2;IDX_D;3;100;1;100;25922;24926;18176;50410357;0;0;26398
32527;gov2;IDX_D;3;100;2;0;476;94;13;50410357;0;0;558
32604;gov2;IDX_D;3;100;2;100;33324;33168;19127;50410357;0;0;33587
32616;gov2;IDX_D;3;100;3;100;481054;480688;164570;50410357;0;0;481686
32699;gov2;IDX_D;3;100;2;100;194539;193062;93489;50410357;0;0;195132
32742;gov2;IDX_D;3;100;1;27;1102;818;558;50410357;0;0;1195
32889;gov2;IDX_D;3;100;2;7;1153;889;441;50410357;0;0;1234
32961;gov2;IDX_D;3;100;1;4;617;207;91;50410357;0;0;690
33018;gov2;IDX_D;3;100;2;54;22459;22310;11761;50410357;0;0;22610
33048;gov2;IDX_D;3;100;2;1;378;111;26;50410357;0;0;462
33059;gov2;IDX_D;3;100;2;100;191006;190859;94091;50410357;0;0;192685
33064;gov2;IDX_D;3;100;2;1;1113;504;221;50410357;0;0;1206
33109;gov2;IDX_D;3;100;2;8;1414;673;292;50410357;0;0;1492
33183;gov2;IDX_D;3;100;4;1;1305;782;243;50410357;0;0;1380
33302;gov2;IDX_D;3;100;2;4;2136;1908;1049;50410357;0;0;2215
33418;gov2;IDX_D;3;100;2;4;1342;1067;586;50410357;0;0;1416
33478;gov2;IDX_D;3;100;2;35;7330;7177;3787;50410357;0;0;7406
33493;gov2;IDX_D;3;100;3;100;269412;269232;81736;50410357;0;0;270001
33533;gov2;IDX_D;3;100;1;1;806;107;26;50410357;0;0;902
33634;gov2;IDX_D;3;100;1;22;784;613;416;50410357;0;0;858
33680;gov2;IDX_D;3;100;1;24;906;627;413;50410357;0;0;979
33762;gov2;IDX_D;3;100;1;25;809;664;472;50410357;0;0;881
33768;gov2;IDX_D;3;100;1;83;1610;1555;1211;50410357;0;0;1684
33800;gov2;IDX_D;3;100;1;100;2854;2800;2155;50410357;0;0;2932
33837;gov2;IDX_D;3;100;1;33;1098;816;583;50410357;0;0;1173
33840;gov2;IDX_D;3;100;2;0;1029;704;339;50410357;0;0;1105
33917;gov2;IDX_D;3;100;4;0;770;171;14;50410357;0;0;845
33930;gov2;IDX_D;3;100;1;2;386;132;50;50410357;0;0;459
34025;gov2;IDX_D;3;100;3;0;719;351;120;50410357;0;0;793
34046;gov2;IDX_D;3;100;1;100;4491;4361;3370;50410357;0;0;4600
