qryid;collection;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
68;gov2;IDX_D;2;10;3;10;10546;9833;4001;50410357;0;0;11956
250;gov2;IDX_D;2;10;3;10;955994;954672;388955;50410357;0;0;958317
503;gov2;IDX_D;2;10;4;10;558760;540784;152067;50410357;0;0;561079
561;gov2;IDX_D;2;10;5;10;4882488;4856846;1652471;50410357;0;0;5268455
683;gov2;IDX_D;2;10;3;10;1264625;1249880;430468;50410357;0;0;1266973
918;gov2;IDX_D;2;10;7;10;2854280;2820638;707916;50410357;0;0;3005966
1153;gov2;IDX_D;2;10;1;10;66775;57463;303;50410357;0;0;67485
1178;gov2;IDX_D;2;10;2;10;4156;3252;1818;50410357;0;0;4785
1206;gov2;IDX_D;2;10;4;10;2408087;2407250;803486;50410357;0;0;2408750
1394;gov2;IDX_D;2;10;4;10;2018028;2016934;463421;50410357;0;0;2020327
1465;gov2;IDX_D;2;10;3;10;223493;213369;42645;50410357;0;0;224854
1734;gov2;IDX_D;2;10;1;1;2630;184;26;50410357;0;0;3200
1847;gov2;IDX_D;2;10;4;10;2003658;2002804;645563;50410357;0;0;2004332
1984;gov2;IDX_D;2;10;2;10;244923;244667;14353;50410357;0;0;246021
2007;gov2;IDX_D;2;10;1;3;931;251;68;50410357;0;0;1496
2127;gov2;IDX_D;2;10;6;10;2787406;2785857;773383;50410357;0;0;2973280
2176;gov2;IDX_D;2;10;4;10;2111992;2088873;633195;50410357;0;0;2114323
2198;gov2;IDX_D;2;10;2;10;291055;258916;105157;50410357;0;0;292923
2203;gov2;IDX_D;2;10;2;10;417809;414272;178433;50410357;0;0;420111
2244;gov2;IDX_D;2;10;3;10;1103157;1095227;322854;50410357;0;0;1105514
2388;gov2;IDX_D;2;10;2;10;114234;107444;37514;50410357;0;0;115431
2440;gov2;IDX_D;2;10;3;10;796587;795634;253619;50410357;0;0;798917
2653;gov2;IDX_D;2;10;2;10;98280;90461;39259;50410357;0;0;99525
2875;gov2;IDX_D;2;10;4;10;562033;560605;171649;50410357;0;0;564359
2896;gov2;IDX_D;2;10;3;10;1349386;1343976;371384;50410357;0;0;1351765
3219;gov2;IDX_D;2;10;3;10;1721986;1713863;431601;50410357;0;0;1725017
3414;gov2;IDX_D;2;10;4;10;893638;878311;266026;50410357;0;0;896014
3605;gov2;IDX_D;2;10;1;10;31341;24114;227;50410357;0;0;32010
3622;gov2;IDX_D;2;10;2;10;40998;40371;22426;50410357;0;0;42203
3768;gov2;IDX_D;2;10;2;10;233453;232741;103851;50410357;0;0;235231
3910;gov2;IDX_D;2;10;4;10;1281159;1276093;320384;50410357;0;0;1283526
3931;gov2;IDX_D;2;10;4;10;6046334;6033926;1943807;50410357;0;0;6047028
4257;gov2;IDX_D;2;10;2;10;770895;770633;10742;50410357;0;0;771876
4314;gov2;IDX_D;2;10;3;10;44487;43969;16941;50410357;0;0;45723
4411;gov2;IDX_D;2;10;3;10;1725769;1725085;512101;50410357;0;0;1728141
4415;gov2;IDX_D;2;10;3;10;376722;364389;97758;50410357;0;0;380195
4448;gov2;IDX_D;2;10;6;10;3889216;3877399;872735;50410357;0;0;4066359
4523;gov2;IDX_D;2;10;3;10;348392;317890;112201;50410357;0;0;350175
4572;gov2;IDX_D;2;10;1;5;5545;1690;120;50410357;0;0;6138
4708;gov2;IDX_D;2;10;2;10;9893;9478;5882;50410357;0;0;10681
4712;gov2;IDX_D;2;10;2;10;32291;32064;17545;50410357;0;0;33408
4720;gov2;IDX_D;2;10;3;10;13301;12832;5500;50410357;0;0;14099
4727;gov2;IDX_D;2;10;2;10;365570;364369;180542;50410357;0;0;367873
4740;gov2;IDX_D;2;10;1;2;14020;5905;45;50410357;0;0;14738
4875;gov2;IDX_D;2;10;2;10;176853;176617;82955;50410357;0;0;178227
4956;gov2;IDX_D;2;10;3;10;2856868;2854696;759896;50410357;0;0;2857562
4983;gov2;IDX_D;2;10;4;10;573719;571942;114694;50410357;0;0;575514
5013;gov2;IDX_D;2;10;3;10;130184;125223;43683;50410357;0;0;131470
5017;gov2;IDX_D;2;10;2;10;454806;452730;220197;50410357;0;0;457132
5138;gov2;IDX_D;2;10;3;10;51238;42908;16724;50410357;0;0;52374
5258;gov2;IDX_D;2;10;4;10;3137591;3135894;879939;50410357;0;0;3138290
5884;gov2;IDX_D;2;10;6;10;4515756;4513783;990673;50410357;0;0;4721143
5927;gov2;IDX_D;2;10;9;10;868490;802167;195521;50410357;0;0;872486
5941;gov2;IDX_D;2;10;1;10;19656;798;396;50410357;0;0;21899
5971;gov2;IDX_D;2;10;11;10;5765941;5756175;1173128;50410357;0;0;5768279
6062;gov2;IDX_D;2;10;4;10;405294;365578;108057;50410357;0;0;409147
6161;gov2;IDX_D;2;10;1;2;17133;9250;44;50410357;0;0;17826
6480;gov2;IDX_D;2;10;1;10;659;418;196;50410357;0;0;1223
6785;gov2;IDX_D;2;10;2;10;1659;1270;664;50410357;0;0;2222
6811;gov2;IDX_D;2;10;5;10;2743377;2742053;812958;50410357;0;0;2927714
7005;gov2;IDX_D;2;10;1;10;88068;74261;418;50410357;0;0;88767
7078;gov2;IDX_D;2;10;3;10;392057;391277;150019;50410357;0;0;393964
7172;gov2;IDX_D;2;10;2;10;780896;777151;313019;50410357;0;0;783132
7188;gov2;IDX_D;2;10;3;10;226456;221401;70871;50410357;0;0;228245
7211;gov2;IDX_D;2;10;2;10;1082216;1077146;503278;50410357;0;0;1084502
7450;gov2;IDX_D;2;10;8;10;4569336;4526564;998785;50410357;0;0;4571036
7552;gov2;IDX_D;2;10;1;2;593;165;31;50410357;0;0;2209
7635;gov2;IDX_D;2;10;1;10;245002;244925;347;50410357;0;0;245653
7712;gov2;IDX_D;2;10;3;10;15790;15096;5060;50410357;0;0;16509
7956;gov2;IDX_D;2;10;1;1;351;123;26;50410357;0;0;909
8018;gov2;IDX_D;2;10;3;10;24596;23838;10828;50410357;0;0;25492
8847;gov2;IDX_D;2;10;2;10;165621;165369;74305;50410357;0;0;166882
8946;gov2;IDX_D;2;10;5;10;51209;48898;18441;50410357;0;0;52444
8961;gov2;IDX_D;2;10;3;10;5590;4739;2284;50410357;0;0;6208
9061;gov2;IDX_D;2;10;3;10;1043168;1042669;299511;50410357;0;0;1045409
9178;gov2;IDX_D;2;10;2;10;68726;60436;18923;50410357;0;0;69878
9275;gov2;IDX_D;2;10;1;1;817;173;26;50410357;0;0;1397
9523;gov2;IDX_D;2;10;5;10;5154758;5153331;1381258;50410357;0;0;5155444
9527;gov2;IDX_D;2;10;3;10;755137;754162;164747;50410357;0;0;760657
9535;gov2;IDX_D;2;10;3;10;538525;531919;184337;50410357;0;0;540298
9540;gov2;IDX_D;2;10;4;10;590923;579332;195407;50410357;0;0;592690
9726;gov2;IDX_D;2;10;2;10;196870;192426;82306;50410357;0;0;198202
9730;gov2;IDX_D;2;10;4;10;614938;611268;203593;50410357;0;0;616658
9839;gov2;IDX_D;2;10;2;10;668062;663239;334347;50410357;0;0;669902
9840;gov2;IDX_D;2;10;1;10;21284;16153;493;50410357;0;0;21998
9866;gov2;IDX_D;2;10;4;10;218772;217920;72994;50410357;0;0;220220
9950;gov2;IDX_D;2;10;3;10;135523;131739;47376;50410357;0;0;136883
9957;gov2;IDX_D;2;10;1;10;3735;1245;753;50410357;0;0;4313
9977;gov2;IDX_D;2;10;2;10;7324;6838;4807;50410357;0;0;8031
9991;gov2;IDX_D;2;10;9;10;279758;274286;74720;50410357;0;0;281178
10021;gov2;IDX_D;2;10;3;10;800019;797608;255635;50410357;0;0;801997
10063;gov2;IDX_D;2;10;3;10;682423;674488;217662;50410357;0;0;684519
10139;gov2;IDX_D;2;10;2;10;230603;224230;104813;50410357;0;0;232115
10231;gov2;IDX_D;2;10;2;10;13692191;13687173;5001040;50410357;0;0;13692886
10395;gov2;IDX_D;2;10;1;1;587;163;26;50410357;0;0;1156
10397;gov2;IDX_D;2;10;3;10;2750628;2749739;566699;50410357;0;0;2751309
10470;gov2;IDX_D;2;10;1;10;150858;150168;267;50410357;0;0;151555
11060;gov2;IDX_D;2;10;2;10;176402;176145;81321;50410357;0;0;177717
11077;gov2;IDX_D;2;10;1;9;2419;362;153;50410357;0;0;3005
11155;gov2;IDX_D;2;10;4;10;1292108;1290826;333280;50410357;0;0;1294261
11188;gov2;IDX_D;2;10;5;10;849827;837473;227211;50410357;0;0;852055
11242;gov2;IDX_D;2;10;2;10;28485;6326;3795;50410357;0;0;29442
11245;gov2;IDX_D;2;10;1;3;1140;270;70;50410357;0;0;1707
11382;gov2;IDX_D;2;10;7;10;3301293;3298974;792703;50410357;0;0;3457936
11432;gov2;IDX_D;2;10;3;10;277857;260668;102591;50410357;0;0;279333
11439;gov2;IDX_D;2;10;5;10;882277;878362;261699;50410357;0;0;884420
11476;gov2;IDX_D;2;10;1;10;25472;821;363;50410357;0;0;26182
11545;gov2;IDX_D;2;10;4;10;1053947;1053082;301495;50410357;0;0;1056118
11809;gov2;IDX_D;2;10;3;10;166380;160240;56512;50410357;0;0;167681
11848;gov2;IDX_D;2;10;1;4;2006;297;91;50410357;0;0;2567
12000;gov2;IDX_D;2;10;6;10;3189894;3188247;799614;50410357;0;0;3329133
12146;gov2;IDX_D;2;10;2;10;129378;122118;36416;50410357;0;0;130615
12190;gov2;IDX_D;2;10;4;10;12003;10565;4056;50410357;0;0;12843
12254;gov2;IDX_D;2;10;10;10;6621657;6613505;1339453;50410357;0;0;6622514
12588;gov2;IDX_D;2;10;1;2;609;195;47;50410357;0;0;1338
12644;gov2;IDX_D;2;10;5;10;1596973;1595680;436691;50410357;0;0;1609049
12658;gov2;IDX_D;2;10;2;10;84875;66867;25864;50410357;0;0;86089
12732;gov2;IDX_D;2;10;2;10;28245;27747;15825;50410357;0;0;29336
12835;gov2;IDX_D;2;10;3;10;2029065;2028571;593519;50410357;0;0;2029789
12876;gov2;IDX_D;2;10;1;3;672;243;71;50410357;0;0;1236
13115;gov2;IDX_D;2;10;2;10;212272;211860;2712;50410357;0;0;213041
13236;gov2;IDX_D;2;10;3;10;2863804;2863304;850979;50410357;0;0;2864519
13289;gov2;IDX_D;2;10;3;10;361710;360887;5256;50410357;0;0;362494
13293;gov2;IDX_D;2;10;1;10;1129;536;268;50410357;0;0;1556
13345;gov2;IDX_D;2;10;3;10;1006357;1005919;270332;50410357;0;0;1008563
13346;gov2;IDX_D;2;10;1;10;44582;33649;251;50410357;0;0;45205
13369;gov2;IDX_D;2;10;3;10;25186;24662;13018;50410357;0;0;26068
13571;gov2;IDX_D;2;10;5;10;3053159;3051885;698799;50410357;0;0;3053828
13798;gov2;IDX_D;2;10;6;10;1743853;1741931;447631;50410357;0;0;1749942
13910;gov2;IDX_D;2;10;1;1;43300;10885;26;50410357;0;0;43927
14059;gov2;IDX_D;2;10;2;10;771134;770274;356327;50410357;0;0;773322
14099;gov2;IDX_D;2;10;2;10;543582;538838;220769;50410357;0;0;545710
14124;gov2;IDX_D;2;10;4;10;411155;400355;110912;50410357;0;0;413303
14488;gov2;IDX_D;2;10;4;10;550613;539904;165076;50410357;0;0;552732
14574;gov2;IDX_D;2;10;7;10;721592;700514;158603;50410357;0;0;723438
14593;gov2;IDX_D;2;10;2;10;3069265;3062219;1251948;50410357;0;0;3069849
14701;gov2;IDX_D;2;10;6;10;2560161;2558308;532560;50410357;0;0;2567445
14824;gov2;IDX_D;2;10;6;10;3092570;3041194;749295;50410357;0;0;3093120
15094;gov2;IDX_D;2;10;1;10;172408;172009;394;50410357;0;0;172987
15473;gov2;IDX_D;2;10;1;10;726;467;219;50410357;0;0;1209
15515;gov2;IDX_D;2;10;3;10;106251;105544;51337;50410357;0;0;107368
15579;gov2;IDX_D;2;10;1;10;1553;380;174;50410357;0;0;2030
15586;gov2;IDX_D;2;10;1;1;541;146;26;50410357;0;0;953
15675;gov2;IDX_D;2;10;3;10;943206;942727;293603;50410357;0;0;945223
15682;gov2;IDX_D;2;10;5;10;1038091;1022272;298181;50410357;0;0;1040125
15760;gov2;IDX_D;2;10;4;10;837403;805795;252739;50410357;0;0;839392
15936;gov2;IDX_D;2;10;2;10;121264;115863;39151;50410357;0;0;122253
16238;gov2;IDX_D;2;10;4;10;270884;269726;104256;50410357;0;0;272351
16327;gov2;IDX_D;2;10;1;1;4652;214;26;50410357;0;0;5214
16386;gov2;IDX_D;2;10;2;10;6853;6041;3360;50410357;0;0;7531
16548;gov2;IDX_D;2;10;2;10;4348;3574;2121;50410357;0;0;4876
16649;gov2;IDX_D;2;10;1;10;1737;601;282;50410357;0;0;2300
16750;gov2;IDX_D;2;10;4;10;860122;859328;273719;50410357;0;0;862224
16802;gov2;IDX_D;2;10;1;3;12378;4548;67;50410357;0;0;14287
17031;gov2;IDX_D;2;10;1;1;6056;1555;26;50410357;0;0;7901
17228;gov2;IDX_D;2;10;2;10;23493;16367;10339;50410357;0;0;24228
17249;gov2;IDX_D;2;10;1;10;1002;420;199;50410357;0;0;1389
17289;gov2;IDX_D;2;10;3;10;1431876;1429950;538976;50410357;0;0;1433864
17297;gov2;IDX_D;2;10;2;10;35309;30189;849;50410357;0;0;35941
17357;gov2;IDX_D;2;10;1;10;1201;782;471;50410357;0;0;1700
17409;gov2;IDX_D;2;10;3;10;1541846;1541354;454479;50410357;0;0;1544026
17421;gov2;IDX_D;2;10;3;10;101191;91529;16911;50410357;0;0;102228
17466;gov2;IDX_D;2;10;1;10;1515;1274;867;50410357;0;0;1968
17468;gov2;IDX_D;2;10;2;10;23526;21887;12220;50410357;0;0;24481
17469;gov2;IDX_D;2;10;4;10;2062367;2061523;685703;50410357;0;0;2063000
17533;gov2;IDX_D;2;10;1;10;1079748;1079641;369549;50410357;0;0;1081905
17538;gov2;IDX_D;2;10;4;10;177663;166525;49644;50410357;0;0;178992
17554;gov2;IDX_D;2;10;1;10;9619;6326;3950;50410357;0;0;10167
17632;gov2;IDX_D;2;10;3;10;1959748;1959331;574625;50410357;0;0;1960250
17730;gov2;IDX_D;2;10;3;10;423319;421411;86905;50410357;0;0;424477
17906;gov2;IDX_D;2;10;1;1;2953;760;26;50410357;0;0;3350
17939;gov2;IDX_D;2;10;1;4;616;262;92;50410357;0;0;1010
17958;gov2;IDX_D;2;10;3;10;95809;94780;43215;50410357;0;0;96810
18263;gov2;IDX_D;2;10;2;10;4030;3162;1665;50410357;0;0;4466
18301;gov2;IDX_D;2;10;2;10;391375;391202;169259;50410357;0;0;393376
18470;gov2;IDX_D;2;10;5;10;789995;778860;246661;50410357;0;0;792099
18527;gov2;IDX_D;2;10;3;10;1746261;1718225;484638;50410357;0;0;1748509
18546;gov2;IDX_D;2;10;2;10;152192;142153;34646;50410357;0;0;153321
18790;gov2;IDX_D;2;10;4;10;46149;45124;15707;50410357;0;0;47299
18847;gov2;IDX_D;2;10;3;10;2456918;2456401;687174;50410357;0;0;2457445
18985;gov2;IDX_D;2;10;1;1;1445;265;26;50410357;0;0;1834
19211;gov2;IDX_D;2;10;2;10;638809;638249;139541;50410357;0;0;640614
19215;gov2;IDX_D;2;10;5;10;328694;321362;102451;50410357;0;0;330794
19296;gov2;IDX_D;2;10;3;10;1409374;1398741;401868;50410357;0;0;1411654
19406;gov2;IDX_D;2;10;1;10;127748;121656;38113;50410357;0;0;128921
19557;gov2;IDX_D;2;10;2;10;6198;5289;2904;50410357;0;0;6813
19560;gov2;IDX_D;2;10;1;10;913;541;315;50410357;0;0;1385
19662;gov2;IDX_D;2;10;5;10;1815851;1814579;509057;50410357;0;0;1821794
19663;gov2;IDX_D;2;10;7;10;2340821;2273415;492623;50410357;0;0;2348229
19703;gov2;IDX_D;2;10;3;10;1308941;1277546;364569;50410357;0;0;1311311
19708;gov2;IDX_D;2;10;2;10;184477;174378;73299;50410357;0;0;185727
19842;gov2;IDX_D;2;10;3;10;86227;83582;35836;50410357;0;0;87380
19871;gov2;IDX_D;2;10;7;10;3534527;3530654;813093;50410357;0;0;3535144
20039;gov2;IDX_D;2;10;2;10;183745;182772;1554;50410357;0;0;184444
20108;gov2;IDX_D;2;10;3;10;75070;74616;25553;50410357;0;0;76225
20137;gov2;IDX_D;2;10;7;10;5548604;5544690;1336043;50410357;0;0;5785676
20184;gov2;IDX_D;2;10;3;10;1686481;1666019;430479;50410357;0;0;1688952
20274;gov2;IDX_D;2;10;1;1;55752;29998;26;50410357;0;0;59751
20416;gov2;IDX_D;2;10;2;10;105073;95941;31938;50410357;0;0;106370
20585;gov2;IDX_D;2;10;2;10;48512;47930;26160;50410357;0;0;49612
20765;gov2;IDX_D;2;10;3;10;76207;75592;34825;50410357;0;0;77455
21294;gov2;IDX_D;2;10;3;10;138038;136524;57281;50410357;0;0;139287
21466;gov2;IDX_D;2;10;3;10;415785;413605;167283;50410357;0;0;417936
21600;gov2;IDX_D;2;10;3;10;192353;183241;83194;50410357;0;0;193686
21652;gov2;IDX_D;2;10;5;10;1293105;1287314;357852;50410357;0;0;1295535
21774;gov2;IDX_D;2;10;3;10;676088;632436;186965;50410357;0;0;680162
21813;gov2;IDX_D;2;10;4;10;1225989;1213861;303569;50410357;0;0;1228343
21855;gov2;IDX_D;2;10;3;10;475912;467246;153276;50410357;0;0;478106
22267;gov2;IDX_D;2;10;2;10;608848;601143;247389;50410357;0;0;611154
22352;gov2;IDX_D;2;10;3;10;348402;339822;111407;50410357;0;0;350711
22360;gov2;IDX_D;2;10;2;10;891109;882726;406878;50410357;0;0;893521
22426;gov2;IDX_D;2;10;4;10;1403762;1390690;353307;50410357;0;0;1406079
22470;gov2;IDX_D;2;10;3;10;158649;148429;42507;50410357;0;0;159718
22502;gov2;IDX_D;2;10;1;8;1612;395;138;50410357;0;0;2113
22536;gov2;IDX_D;2;10;3;10;119271;118791;57295;50410357;0;0;120378
22547;gov2;IDX_D;2;10;3;10;17241;15323;9498;50410357;0;0;18038
22768;gov2;IDX_D;2;10;1;10;1168;527;258;50410357;0;0;1645
22793;gov2;IDX_D;2;10;2;10;4337;3768;2111;50410357;0;0;4813
22961;gov2;IDX_D;2;10;3;10;381616;381251;119165;50410357;0;0;383741
23026;gov2;IDX_D;2;10;3;10;312635;301166;123155;50410357;0;0;314492
23167;gov2;IDX_D;2;10;4;10;558788;551534;154637;50410357;0;0;560995
23178;gov2;IDX_D;2;10;3;10;24992;19053;1391;50410357;0;0;25491
23410;gov2;IDX_D;2;10;3;10;43369;42906;17269;50410357;0;0;44316
23452;gov2;IDX_D;2;10;4;10;119670;118804;41162;50410357;0;0;120743
23471;gov2;IDX_D;2;10;2;10;33783;31942;22541;50410357;0;0;34821
23478;gov2;IDX_D;2;10;5;10;1011200;1009797;312603;50410357;0;0;1018085
23521;gov2;IDX_D;2;10;4;10;1911509;1875669;585706;50410357;0;0;1912067
23549;gov2;IDX_D;2;10;2;10;674805;674579;203241;50410357;0;0;676890
23643;gov2;IDX_D;2;10;4;10;478048;471113;143231;50410357;0;0;480095
23728;gov2;IDX_D;2;10;2;10;192908;184593;75885;50410357;0;0;193976
23811;gov2;IDX_D;2;10;3;10;507805;505524;165796;50410357;0;0;509947
24280;gov2;IDX_D;2;10;3;10;23631;12766;1768;50410357;0;0;24162
24372;gov2;IDX_D;2;10;2;10;82371;82164;42935;50410357;0;0;83362
24525;gov2;IDX_D;2;10;3;10;17007;15987;6535;50410357;0;0;17715
24549;gov2;IDX_D;2;10;3;10;224900;224466;90036;50410357;0;0;226253
24608;gov2;IDX_D;2;10;4;10;1063281;1059536;329076;50410357;0;0;1065507
24613;gov2;IDX_D;2;10;5;10;178796;157946;48431;50410357;0;0;179944
24656;gov2;IDX_D;2;10;3;10;2688130;2686189;742760;50410357;0;0;2688595
24664;gov2;IDX_D;2;10;4;10;915185;914471;146558;50410357;0;0;917306
24791;gov2;IDX_D;2;10;5;10;3540566;3525124;855916;50410357;0;0;3717233
24796;gov2;IDX_D;2;10;2;10;238156;227316;75662;50410357;0;0;239562
24855;gov2;IDX_D;2;10;1;4;2534;280;84;50410357;0;0;3092
24988;gov2;IDX_D;2;10;1;10;1052;822;481;50410357;0;0;1568
25013;gov2;IDX_D;2;10;2;10;82692;82343;48642;50410357;0;0;83908
25042;gov2;IDX_D;2;10;1;10;1765;474;224;50410357;0;0;2328
25137;gov2;IDX_D;2;10;4;10;5450226;5448635;1469582;50410357;0;0;5450967
25177;gov2;IDX_D;2;10;2;10;745017;744158;1672;50410357;0;0;745761
25538;gov2;IDX_D;2;10;2;10;844576;843784;368531;50410357;0;0;846804
25677;gov2;IDX_D;2;10;5;10;2288198;2272811;662612;50410357;0;0;2288891
26003;gov2;IDX_D;2;10;6;10;662867;660814;123525;50410357;0;0;670844
26274;gov2;IDX_D;2;10;4;10;880397;867068;234010;50410357;0;0;882533
26310;gov2;IDX_D;2;10;4;10;1741891;1731758;403482;50410357;0;0;1744129
26383;gov2;IDX_D;2;10;3;10;183316;176562;36605;50410357;0;0;184511
26612;gov2;IDX_D;2;10;2;10;75140;73044;34842;50410357;0;0;76268
26693;gov2;IDX_D;2;10;2;10;42042;41493;20332;50410357;0;0;43124
26770;gov2;IDX_D;2;10;1;10;3722;3466;2335;50410357;0;0;4248
27045;gov2;IDX_D;2;10;1;10;922;530;316;50410357;0;0;1381
27240;gov2;IDX_D;2;10;3;10;902732;902261;267624;50410357;0;0;904867
27258;gov2;IDX_D;2;10;4;10;523130;513343;142166;50410357;0;0;525164
27303;gov2;IDX_D;2;10;4;10;860188;851565;227496;50410357;0;0;862329
27431;gov2;IDX_D;2;10;2;10;85516;75706;24785;50410357;0;0;86636
27531;gov2;IDX_D;2;10;3;10;270801;270098;96727;50410357;0;0;272671
27588;gov2;IDX_D;2;10;1;10;21535;17278;7978;50410357;0;0;22379
27608;gov2;IDX_D;2;10;5;10;1964000;1962727;533959;50410357;0;0;1971962
27621;gov2;IDX_D;2;10;1;10;49949;25466;329;50410357;0;0;50572
27743;gov2;IDX_D;2;10;1;10;854;423;190;50410357;0;0;1324
27828;gov2;IDX_D;2;10;3;10;12781;12061;5612;50410357;0;0;13421
27861;gov2;IDX_D;2;10;3;10;252853;252399;83195;50410357;0;0;254406
27891;gov2;IDX_D;2;10;4;10;520940;516152;148730;50410357;0;0;522951
27933;gov2;IDX_D;2;10;3;10;641337;633034;260693;50410357;0;0;643359
27995;gov2;IDX_D;2;10;1;1;7935;1607;26;50410357;0;0;9813
28098;gov2;IDX_D;2;10;2;10;447704;442268;187434;50410357;0;0;449443
28132;gov2;IDX_D;2;10;2;10;87616;78097;52001;50410357;0;0;88577
28249;gov2;IDX_D;2;10;3;10;79846;78227;37846;50410357;0;0;80886
28325;gov2;IDX_D;2;10;4;10;1745168;1743338;552435;50410357;0;0;1745803
28380;gov2;IDX_D;2;10;3;10;729432;728938;181240;50410357;0;0;731208
28399;gov2;IDX_D;2;10;1;10;22645;16312;969;50410357;0;0;23101
28550;gov2;IDX_D;2;10;2;10;145162;144938;85979;50410357;0;0;146362
28633;gov2;IDX_D;2;10;2;10;23125;20491;13688;50410357;0;0;24108
28675;gov2;IDX_D;2;10;3;10;192625;192145;75031;50410357;0;0;193860
28742;gov2;IDX_D;2;10;1;10;3426;790;412;50410357;0;0;3911
28929;gov2;IDX_D;2;10;8;10;3454440;3451554;725631;50410357;0;0;3598866
28982;gov2;IDX_D;2;10;2;10;90951;78136;18884;50410357;0;0;92183
29005;gov2;IDX_D;2;10;3;10;179850;177652;84025;50410357;0;0;181265
29051;gov2;IDX_D;2;10;2;10;3594;1260;651;50410357;0;0;4163
29241;gov2;IDX_D;2;10;1;10;2048;1822;1179;50410357;0;0;2582
29414;gov2;IDX_D;2;10;3;10;666648;665390;270410;50410357;0;0;668895
29589;gov2;IDX_D;2;10;1;3;18123;14884;45;50410357;0;0;18852
29767;gov2;IDX_D;2;10;3;10;1713520;1712626;727625;50410357;0;0;1714124
29868;gov2;IDX_D;2;10;2;10;429726;428549;103203;50410357;0;0;431251
29880;gov2;IDX_D;2;10;2;10;99032;94538;48411;50410357;0;0;100290
30067;gov2;IDX_D;2;10;4;10;1376429;1373240;351846;50410357;0;0;1378692
30085;gov2;IDX_D;2;10;1;2;8329;1719;48;50410357;0;0;10332
30123;gov2;IDX_D;2;10;4;10;1188831;1182230;353718;50410357;0;0;1191094
30518;gov2;IDX_D;2;10;2;10;175903;170189;82080;50410357;0;0;177243
30549;gov2;IDX_D;2;10;3;10;2745308;2742572;874589;50410357;0;0;2745930
30585;gov2;IDX_D;2;10;4;10;2474779;2473928;653885;50410357;0;0;2475418
30665;gov2;IDX_D;2;10;3;10;726940;726441;156240;50410357;0;0;729024
30730;gov2;IDX_D;2;10;2;10;460231;454974;186869;50410357;0;0;462177
30818;gov2;IDX_D;2;10;1;10;15320;12527;3359;50410357;0;0;16040
30896;gov2;IDX_D;2;10;1;10;1416;792;482;50410357;0;0;1901
31146;gov2;IDX_D;2;10;6;10;504686;500263;141104;50410357;0;0;506734
31201;gov2;IDX_D;2;10;3;10;1129937;1115201;309505;50410357;0;0;1132005
31231;gov2;IDX_D;2;10;1;1;8420;1686;26;50410357;0;0;10314
31248;gov2;IDX_D;2;10;2;10;146431;137691;60021;50410357;0;0;147508
31287;gov2;IDX_D;2;10;1;10;2145;566;258;50410357;0;0;2575
31693;gov2;IDX_D;2;10;3;10;55534;54506;32738;50410357;0;0;56556
31836;gov2;IDX_D;2;10;6;10;2093368;2090473;601828;50410357;0;0;2093959
31915;gov2;IDX_D;2;10;6;10;2860461;2858432;683290;50410357;0;0;2979578
32068;gov2;IDX_D;2;10;3;10;132251;113898;31089;50410357;0;0;135630
32220;gov2;IDX_D;2;10;4;10;228662;225418;59385;50410357;0;0;230711
32252;gov2;IDX_D;2;10;4;10;1428692;1425114;439742;50410357;0;0;1430926
32263;gov2;IDX_D;2;10;3;10;745810;738007;216748;50410357;0;0;748005
32358;gov2;IDX_D;2;10;5;10;669083;650497;186718;50410357;0;0;671180
32548;gov2;IDX_D;2;10;3;10;1956630;1936925;571179;50410357;0;0;1958924
32594;gov2;IDX_D;2;10;3;10;431010;421829;113459;50410357;0;0;433205
32654;gov2;IDX_D;2;10;2;10;17672;9923;702;50410357;0;0;18267
32827;gov2;IDX_D;2;10;4;10;1167437;1166657;328618;50410357;0;0;1169659
32837;gov2;IDX_D;2;10;5;10;101208;88105;20694;50410357;0;0;102497
33026;gov2;IDX_D;2;10;1;3;1253;266;73;50410357;0;0;1756
33032;gov2;IDX_D;2;10;3;10;16433;15618;8452;50410357;0;0;17265
33069;gov2;IDX_D;2;10;8;10;1766680;1764369;389584;50410357;0;0;1768967
33164;gov2;IDX_D;2;10;1;10;54816;27924;636;50410357;0;0;55323
33177;gov2;IDX_D;2;10;4;10;944770;944002;284928;50410357;0;0;946916
33249;gov2;IDX_D;2;10;1;1;8320;1688;26;50410357;0;0;10321
33471;gov2;IDX_D;2;10;3;10;165272;155819;51782;50410357;0;0;166394
33571;gov2;IDX_D;2;10;1;4;1860;303;69;50410357;0;0;2339
33751;gov2;IDX_D;2;10;1;6;679;286;115;50410357;0;0;1177
33796;gov2;IDX_D;2;10;3;10;831013;830542;235176;50410357;0;0;833043
33810;gov2;IDX_D;2;10;3;10;728225;717532;235423;50410357;0;0;730168
33862;gov2;IDX_D;2;10;3;10;1344584;1338061;455162;50410357;0;0;1346689
34109;gov2;IDX_D;2;10;3;10;224508;204545;84007;50410357;0;0;225737
34123;gov2;IDX_D;2;10;3;10;235062;232971;92373;50410357;0;0;236318
34136;gov2;IDX_D;2;10;2;10;77558;75121;47103;50410357;0;0;78700
34144;gov2;IDX_D;2;10;1;10;2116;654;303;50410357;0;0;2626
34245;gov2;IDX_D;2;10;3;10;411213;410747;179767;50410357;0;0;413247
